Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
OIB,Kahoolawe,Huang_2005,samp.KAH182,Kahoolawe,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.25,0.15,Stratigraphic,20.5,-156.67,50.02418536,2.319671129,13.71635863,9.719291413,9.873730892,9.167743162,0.181539134,0.181539134,2.259156758,0.272309695,0.378187461,0.05,0,26,0,0,0,0,0,0,0,0,1.46,331,29,148,9.11,0,0,104,10.2,26.4,4.1,19.6,5.7,1.83,5.8,0.93,5.2,1,2.49,0.36,2.05,0.299,3.8,0.62,0,1.05,0.63,0.11,0.704139,0.51286,17.952,15.427,37.758,0.15,1.90628723,0,0,0,0,11.4941,100,48.00554002,10.8065106,10.14401475,1.501879159,17.35697429,7.779074641,1.77988941,0.143026632,1.827565999,0.143026632,0,0.214540731,0,0,0.297957127,0,0.192571659,1.903850631,1461.946527,0.24,39,TRUE
OIB,Hawaii,Hammer_2006,samp.S692-12,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,45.73017175,1.356493072,8.015623456,9.981891827,6.51526816,23.84136587,0.174699499,0.226082179,1.366771827,0.195251965,0.260650671,1.66,0,0,0,198,1510,0,1210,83,101,11,3,200,15,74,8,0,0,44,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.957792201,0.222623917,0.155313605,0,0,11.642,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Hammer_2006,samp.S692-13,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.68781666,2.002983868,13.1828953,8.910272766,10.52586047,9.46308681,0.153289387,0.50074647,2.156271241,0.235043995,0.328580801,1.25,0,0,0,300,504,0,245,127,97,17,7,280,23,114,10,0,0,69,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.747610857,0.074156821,0.03138455,0,0,10.4131,100,49.11820954,11.13354268,9.279099874,1.475935264,15.4734749,8.889558336,1.821067174,0.422902714,1.691609155,0.129459719,0.062628741,0.19850513,0.026505652,0,0.277501132,0,0.144568007,1.567556981,1413.459411,0.24,39,TRUE
OIB,Hawaii,Hammer_2006,samp.S692-14,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,49.74913281,1.842929649,12.08484994,9.242792069,9.617493188,12.48764505,0.171201376,0.372614878,1.943643377,0.211483877,0.298233842,0.32,0,0,0,286,754,0,436,105,94,12,6,260,21,101,9,0,0,67,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.812829325,0.109848774,0.055301844,0,0,10.9091,100,48.96954203,11.03944993,9.351890938,1.656010515,15.62529691,8.785531888,1.775508496,0.340381826,1.68350701,0.1563916,0.100346305,0.193189463,0.050517958,0,0.272435122,0,0.082989454,1.57893528,1417.089278,0.24,39,TRUE
OIB,Hawaii,Hammer_2006,samp.S692-15,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.10098431,1.905247437,12.60089025,9.174893778,9.990008888,11.18956266,0.17137151,0.352823931,2.036304262,0.221775071,0.297897153,0.2,0,0,0,299,766,0,373,127,101,19,5,266,22,107,10,0,0,72,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.799512136,0.111471044,0.04725757,0,0,10.8412,100,48.96446783,11.08174966,9.375741998,1.5825662,15.68586409,8.785631445,1.790811095,0.310288115,1.675554244,0.15071127,0.098032296,0.195038269,0.041560283,0,0.261983209,0,0.113867966,1.586907384,1418.772977,0.24,39,TRUE
OIB,Hawaii,Hammer_2006,samp.S692-16,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,48.43182977,1.376585408,10.24906763,9.452649509,7.907853608,17.98611664,0.170817464,0.231106505,1.688075321,0.180866132,0.242379944,-0.33,0,0,0,215,827,0,865,98,94,13,4,205,17,78,7,0,0,49,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.853989585,0.119679375,0.108983102,0,0,11.2318,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.4501808,2.433476969,13.35451228,9.064192939,10.97041027,8.744707951,0.15827537,0.366011233,2.136710029,0.187952064,0.355770207,0,0,0,0,0,0,0,0,0,0,0,7.1,295,26.3,131,11.8,0,0,84,9.9,26.3,3.9,18.8,4.7,1.73,5.2,0.88,5.4,0.97,2.4,0.36,2.11,0.31,3.6,0.82,0,0.34,0.69,0.23,0,0,0,0,0,0.15,1.777799895,0,0,0,0,10.721,100,48.60360629,10.86890336,9.538629336,1.446906846,16.02462525,8.928542389,1.739014823,0.297887383,1.980546009,0.128816363,0,0.152969481,0,0,0.289552469,0,0.170812604,1.67352118,1430.140956,0.24,39,TRUE
OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,48.47511123,2.443540997,13.25644034,9.964608736,11.17896963,9.012414794,0.178071898,0.524321983,2.275364797,0.257214633,0.479538564,0,0,0,0,0,0,0,0,0,0,0,10.3,416,26.3,151,17.4,0,0,127,15.4,35.5,5.1,24,5.5,1.93,5.5,0.88,5.3,0.94,2.3,0.34,1.86,0.23,4.01,1.15,0,0.61,0.98,0.29,0,0,0,0,0,0.15,1.954402392,0,0,0,0,11.8028,100,46.63312336,10.20164494,10.4026564,1.504032664,17.91663912,8.602903647,1.751032945,0.403497965,1.880454859,0.137037261,0,0.197942456,0,0,0.369034374,0,0.207606973,2.281861293,1474.765587,0.24,39,TRUE
OIB,Hawaii,Wanless_2006,samp.M22-21,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.175,0.025,Stratigraphic,19.445,-155.96,49.38684081,1.843698997,10.67932008,9.146464089,8.271438644,15.81750412,0.161197678,0.31231957,1.863846597,0.201496849,0.278829274,0,4.6,25.5,0,225,949,69,765,107,95,16.2,4.7,225,20.8,111,7.7,0,0.049,60,7.6,19.5,2.95,14.4,4.17,1.43,4.73,0,4.48,0.88,2.19,0,1.85,0.26,3.01,0,0,0.68,0.5,0.16,0,0,0,0,0,0.15,1.793936096,0.137732367,0.096663049,0.008711776,0,10.8366,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Wanless_2006,samp.M22-20,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.175,0.025,Stratigraphic,19.445,-155.96,49.21537717,1.817181019,10.41851377,9.280990982,8.096555837,16.35468874,0.171622762,0.303872905,1.796996296,0.191813442,0.280223122,0,4.6,25.4,0,223,992,71,783,106,96,16.1,4.6,221,20.5,110,7.6,0,0.048,59,7.5,19.6,3,14.3,4.21,1.42,4.71,0,4.35,0.87,2.17,0,1.83,0.25,2.98,0,0,0.69,0.5,0.16,0,0,0,0,0,0.15,1.820321445,0.143954621,0.098924749,0.008963139,0,10.9974,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Wanless_2006,samp.M22-11,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.175,0.025,Stratigraphic,19.445,-155.96,48.99948621,1.731640931,10.26901495,9.324854228,8.003827873,17.01443205,0.17115058,0.291963339,1.701443205,0.181219138,0.25747535,0,0,0,0,203,899,0,744,0,103,14,4.2,216,19.7,108,7.3,0,0,53,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.828924536,0.130523553,0.094044064,0,0,11.0439,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Wanless_2006,samp.M22-17,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.175,0.025,Stratigraphic,19.445,-155.96,49.08361423,1.789240671,10.2026739,9.256421668,7.860617961,16.98774394,0.170883172,0.297536952,1.809345391,0.190986899,0.277355784,0,4.6,24.9,0,221,988,73,835,105,98,15.6,4.6,217,20.2,109,7.5,0,0.048,59,7.5,19.4,2.97,14.1,4.17,1.43,4.68,0,4.27,0.84,2.13,0,1.83,0.25,2.92,0,0,0.68,0.49,0.16,0,0,0,0,0,0.15,1.815502558,0.143370066,0.105491452,0.009215358,0,10.9686,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Wanless_2006,samp.M22-4,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.175,0.025,Stratigraphic,19.445,-155.96,48.73007596,1.658849088,9.902848944,9.288730708,7.731266488,18.09655356,0.170912446,0.281502386,1.61864269,0.180965536,0.257384504,0,0,0,0,190,1023,0,886,0,103,14,4.1,204,18.6,104,7.1,0,0,46,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.821839472,0.148474396,0.111953819,0,0,11.005,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Wanless_2006,samp.J2-13-01,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVE13/SHIELDSTAGE/PACIFICOCEAN,0.175,0.025,Stratigraphic,19.42,-155.99,49.46163814,1.743322068,10.75381703,9.798557912,8.57470418,15.44667348,0.182440705,0.27366056,1.185859117,0.182440705,0.257469391,0,0,0,0,213,985,0,590,0,111,15,4.3,229,19.1,104,7,0,0,63,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.921834116,0.143006367,0.074576228,0,0,11.6052,100,49.15209723,10.36847431,9.807366269,1.852968821,16.65373759,8.267445852,1.143366096,0.263854451,1.680853415,0.175903287,0.137882004,0.175903287,0.071903929,0,0.248243462,0,0.035214665,1.506033168,1427.633376,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R3,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.179,-155.993,51.12404259,1.915282592,12.43932077,8.699571329,9.656213502,11.27228631,0.169582365,0.319214097,2.104817578,0.179557681,0.278728271,0,0,30,0,273,632,0,342,113,95,19,4.76,249,23.25,103,8.05,0,0.05,60,8.07,19.47,2.93,14.03,4.24,1.47,4.7,0.73,4.26,0.81,2.12,0.29,1.76,0.27,2.84,0.53,0,0.7,0.44,0.13,0,0,0,0,0,0.15,1.70628506,0.091832877,0.043264977,0,0,10.295,100,50.19551979,11.32922707,8.869021979,1.554014985,14.61078058,8.794486241,1.916982182,0.290727207,1.744361431,0.154448716,0.083637646,0.163533828,0.03940398,0,0.253854364,0,0.085505258,1.310564398,1384.596111,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R5,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.179,-155.993,51.21735113,1.95989469,12.78932614,9.052007791,9.93948936,10.06943454,0.169991485,0.319983679,2.109891855,0.189989781,0.293759029,0,0,30.6,0,269,565,0,248,123,90,20,5.08,269,24.84,111,8.59,0,0.05,64,8.54,20.52,3.11,14.76,4.49,1.55,4.9,0.77,4.49,0.85,2.31,0.31,1.87,0.29,3.03,0.58,0,0.72,0.43,0.14,0,0,0,0,0,0.15,1.775409968,0.082097202,0.031373347,0,0,10.7121,100,49.66854706,10.92059454,9.357260682,1.515993275,15.64697746,8.487165948,1.801601838,0.273228783,1.673521734,0.145152924,0.070101446,0.162229139,0.026789183,0,0.250835987,0,0.136442142,1.467827106,1410.994962,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R6,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1788,-155.993,50.58583586,1.84531862,12.00462997,8.959355276,9.35698162,12.40579483,0.170492086,0.300867685,2.005784566,0.180520213,0.274239323,0,0,30.1,0,254,681,0,427,117,94,17,4.67,250,23.15,103,8.04,0,0.05,60,7.96,19.16,2.87,13.85,4.12,1.43,4.62,0.72,4.22,0.8,2.12,0.29,1.76,0.26,2.81,0.53,0,0.72,0.43,0.13,0,0,0,0,0,0.15,1.757237624,0.098934412,0.054007913,0,0,10.6044,100,49.88040786,11.14299473,9.062374576,1.631111466,15.02142835,8.685381984,1.86181889,0.279272833,1.712870426,0.158254975,0.091833371,0.167563331,0.050131482,0,0.254555729,0,0.069334574,1.382220497,1395.776626,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R12,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1779,-155.992,51.24492549,1.771203303,13.35908082,8.131548107,10.57718245,10.2970528,0.160109616,0.280191331,2.051402592,0.170116094,0.246673261,0,0,31.2,0,236,562,0,268,103,83,18,4.05,269,22.06,95,7.29,0,0.04,54,7.07,17.22,2.6,12.67,3.89,1.39,4.41,0.68,3.99,0.75,1.97,0.28,1.66,0.25,2.56,0.49,0,0.62,0.36,0.11,0,0,0,0,0,0.15,1.594876176,0.081713024,0.033924935,0,0,9.61674,100,50.3579729,12.23399262,8.34196079,1.460557326,13.52765748,9.686382905,1.878635552,0.256593902,1.622034362,0.146625347,0.074831237,0.15578909,0.031067811,0,0.22589869,0,0.080882353,1.175579046,1358.393965,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R14,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1777,-155.991,51.60174342,2.066064916,13.56413635,8.526263714,10.59981304,8.613595081,0.159695906,0.349334422,2.275668155,0.199619385,0.28916773,0,0,33.6,0,278,415,0,176,122,90,19,5.25,282,25.53,114,8.8,0,0.06,62,8.35,20.19,3.04,14.74,4.48,1.53,4.91,0.79,4.61,0.88,2.34,0.32,1.91,0.29,3.06,0.58,0,0.76,0.46,0.16,0,0,0,0,0,0.15,1.672293478,0.060329211,0.022275193,0,0,10.0853,100,49.85329427,11.41550349,8.985770758,1.40739311,14.85403714,8.920745094,1.915189962,0.293997952,1.738789014,0.134399207,0.050772736,0.167998591,0.018746681,0,0.243361991,0,0.147121535,1.389636388,1393.386102,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R18,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1757,-155.987,52.03436562,1.886175601,13.84187204,8.04168007,11.0176338,8.522707587,0.159675636,0.299392937,2.105730222,0.179635961,0.256062145,0,0,32.7,0,262,421,0,131,109,91,17,4.33,276,23.77,103,7.85,0,0.04,54,7.36,17.87,2.68,13.13,3.95,1.39,4.41,0.7,4.15,0.79,2.12,0.29,1.76,0.27,2.74,0.51,0,0.68,0.41,0.12,0,0,0,0,0,0.15,1.577249964,0.061230663,0.016587748,0,0,9.50757,100,50.51614178,12.00392665,8.465401034,1.36782025,13.78671705,9.554695176,1.826128074,0.259639075,1.635726258,0.138473656,0.05310036,0.155783618,0.014385201,0,0.222061813,0,0.124726477,1.171174106,1362.672804,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R20,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1755,-155.986,51.25724119,2.022398204,13.299954,8.823782062,10.39096513,9.205379858,0.169362647,0.328763779,2.201717392,0.199251167,0.277983529,0,0,31.5,0,282,453,0,211,120,92,18,4.98,281,25.72,112,8.74,0,0.05,60,7.99,19.41,2.87,14.31,4.24,1.48,4.78,0.77,4.49,0.85,2.28,0.32,1.89,0.29,3.03,0.57,0,0.74,0.45,0.14,0,0,0,0,0,0.15,1.730647056,0.065850302,0.02670369,0,0,10.4377,100,49.56600955,11.19316906,9.22204818,1.456503164,15.36354591,8.744979827,1.852953401,0.276685812,1.702039346,0.142534684,0.055419257,0.1676887,0.022473681,0,0.233949429,0,0.147121535,1.469395924,1406.899417,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T280-R22,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET280/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1754,-155.984,51.33024033,2.080817521,13.38532992,8.945556989,10.52418469,8.703433308,0.170067419,0.330130229,2.210870481,0.200079258,0.280284219,0,0,31.4,0,278,427,0,177,121,95,19,4.91,287,26.33,117,8.94,0,0.04,60,8.06,19.57,2.9,14.36,4.28,1.49,4.85,0.77,4.58,0.87,2.28,0.31,1.93,0.29,3.11,0.58,0,0.76,0.46,0.15,0,0,0,0,0,0.15,1.754531306,0.062072858,0.022401463,0,0,10.5814,100,49.37835324,10.96500879,9.421646828,1.43727882,15.78837311,8.621212802,1.811103231,0.270436432,1.704566309,0.139316009,0.050848909,0.163901139,0.018350854,0,0.229603525,0,0.1663193,1.534436476,1418.366841,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T281-R9,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET281/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1696,-156.073,50.7097847,1.754452104,13.84623231,8.600308839,11.11485479,9.111211481,0.159496098,0.32896064,2.143225396,0.159496098,0.298432777,0,0,33.1,0,260,460,0,157,102,90,16,2.62,283,25.03,111,8.93,0,0.04,54,8.69,20.84,3.1,14.65,4.47,1.52,4.84,0.77,4.51,0.86,2.26,0.31,1.86,0.29,3,0.6,0,0.78,0.44,0.11,0,0,0,0,0,0.15,1.686816273,0.066860971,0.019867524,0,0,10.1744,100,49.21859335,11.8053524,8.994211195,1.438186222,14.86307529,9.476569134,1.827322445,0.280473142,1.495852799,0.135987003,0.057005928,0.135987003,0.01693913,0,0.254444966,0,0.137559293,1.466415125,1397.382351,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T281-R19,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET281/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1682,-156.068,50.13779219,1.910013023,11.95749516,8.988457245,9.709216314,12.5443801,0.169115033,0.258647514,1.880167207,0.179062976,0.36627818,0,0,33.9,0,257,629,0,357,86,94,16,6.03,308,27.41,129,11.95,0,0.06,82,10.94,25.61,3.75,17.58,5.03,1.72,5.45,0.85,4.9,0.93,2.42,0.34,2.06,0.31,3.43,0.81,0,0.8,0.62,0.16,0,0,0,0,0,0.15,1.762945521,0.091309961,0.045119573,0,0,10.647,100,49.49102557,11.13258241,9.083604285,1.641325046,15.05036041,9.039405771,1.75045995,0.240804176,1.77824679,0.15744828,0.085010753,0.166709943,0.042006905,0,0.341009716,0,0.066728885,1.40803165,1395.747165,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T289-R12B,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET289/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1338,-156.116,50.57256291,2.200113735,13.41166993,9.18826981,10.96039194,8.770332333,0.170785925,0.190878269,2.159937001,0.200924442,0.292422975,0,0,32.6,0,301,416,0,151,132,102,18,1.87,286,24.63,109,9.09,0,0.05,68,8.45,20.42,3.07,14.7,4.35,1.55,4.89,0.77,4.44,0.84,2.23,0.3,1.82,0.27,2.95,0.62,0,0.7,0.44,0.13,0,0,0,0,0,0.15,1.802135636,0.060466541,0.019108562,0,0,10.8698,100,48.62852828,10.81764882,9.66508897,1.453575172,16.32409948,8.840485305,1.742172308,0.153959506,1.774578249,0.137753327,0.048771392,0.162062596,0.015412675,0,0.23586392,0,0.176954733,1.682076038,1437.798482,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T289-R13,Mauna_Loa,Shield,VOLCANICROCK,DIABASE,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET289/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1332,-156.116,51.09242633,1.91571727,14.14214404,8.303771817,11.22350063,8.515401072,0.160479126,0.30089774,2.196548529,0.170508388,0.258729277,0,0,32,0,271,495,0,152,56,90,18,6.03,273,23.38,98,7.45,0,0.59,58,7.67,18.06,2.71,13.17,3.99,1.39,4.49,0.72,4.19,0.8,2.13,0.3,1.8,0.27,2.67,0.49,0,1.21,0.4,0.13,0,0,0,0,0,0.15,1.628655167,0.071977883,0.019242731,0,0,9.81954,100,49.53337464,12.0455993,8.757324429,1.387210276,14.37794177,9.559638975,1.870914576,0.256290248,1.631715994,0.136688415,0.061307305,0.145230858,0.016390035,0,0.220373176,0,0.138302456,1.376148699,1384.59229,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T289-R22,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET289/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1266,-156.109,49.47533468,1.946566962,11.04072578,9.160502119,9.742987978,14.48773625,0.172352511,0.152075979,1.348404294,0.202767309,0.287690314,0,0,28.2,0,250,805,0,548,48,96,18,1.08,203,20.2,94,9.38,0,0,79,8.51,20.11,2.92,13.63,3.85,1.34,4.14,0.65,3.7,0.69,1.84,0.25,1.5,0.23,2.53,0.62,0,0.65,0.45,0.16,0,0,0,0,0,0.15,1.796689437,0.11688939,0.069276993,0,0,10.848,100,49.27897886,10.78974912,9.178872526,1.755847274,15.27667389,9.521511361,1.317752504,0.148619003,1.902317799,0.168434611,0.114232272,0.198158023,0.067702195,0,0.281150567,0,0.022482893,1.358523193,1400.045796,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T289-R24,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET289/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1254,-156.107,50.66026547,1.906246204,12.74487035,9.043183663,10.16001681,10.61905132,0.169665757,0.289430406,2.075917928,0.179645979,0.254322619,0,0,31.9,0,261,596,0,293,114,101,17,4.21,258,22.78,95,7.39,0,0.07,52,7.23,17.76,2.67,13.03,3.95,1.39,4.42,0.7,4.08,0.78,2.08,0.29,1.73,0.26,2.64,0.5,0,0.66,0.38,0.11,0,0,0,0,0,0.15,1.773679254,0.08662721,0.037077031,0,0,10.6985,100,49.36600427,11.09687435,9.291387699,1.544330799,15.50260539,8.846259462,1.807488015,0.252005141,1.659755967,0.147726853,0.075425739,0.156416566,0.032282725,0,0.221437023,0,0.121651296,1.500745878,1412.394492,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T289-R32,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET289/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1184,-156.098,50.73603966,2.197620403,12.2022896,9.024301779,11.1386893,10.35589378,0.170591393,0.100348463,1.615601307,0.230800471,0.329096058,0,0,30.9,0,328,594,0,336,124,91,17,0.86,293,22.37,110,11.28,0,0.02,70,9.65,23,3.33,15.48,4.33,1.46,4.64,0.72,4.1,0.76,2.02,0.27,1.62,0.25,2.94,0.75,0,0.77,0.55,0.22,0,0,0,0,0,0.15,1.769975867,0.086267523,0.042484393,0,0,10.6847,100,49.36008312,10.53981741,9.298775649,1.528829675,15.52881957,9.621124821,1.395487514,0.086676723,1.89821079,0.147349571,0.074514208,0.199355604,0.036696207,0,0.284259141,0,0.127780201,1.382886313,1408.053562,0.24,39,TRUE
