Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Cr2O3,CO2,Fe2O3,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Kauai,Mukhopadayay_2003,samp.OK20,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,46.33706271,1.593023213,8.66206372,9.986264266,6.730523075,22.64084241,0.179215111,0.109520346,1.413808101,0.15,0.200720925,0,0,18,0,171,1294,0,1419,46,102,13,0,161,19,73,6,0,0,35,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7037,0.51294,18.2,15.44,37.89,0.15,0.188306336,0,1.958649786,0.18056775,0,11.8,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Mukhopadayay_2003,samp.OK22,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,48.11517722,1.731546567,9.871826418,9.668285093,7.831786208,18.23100611,0.169174479,0.248785998,1.741506963,0.190019,0.300901453,0,0,22,0,199,1332,0,1183,79,102,13,0,185,19,85,8,0,0,40,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.193720356,0,1.896283137,0.15053675,0,11.4311,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Mukhopadayay_2003,samp.OK25,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,51.92266399,2.294813951,13.08045049,8.082237504,9.85772054,10.08721491,0.159639231,0.329255915,2.31477085,0.229977,0.114951742,0,0,25,0,219,1173,0,904,90,101,14,0,235,20,97,10,0,0,63,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70369,0.51297,18.22,15.44,37.92,0.15,0.171076211,0,1.585204671,0.115034,0,9.52905,100,50.7740553,11.88999877,8.284892843,1.440935203,13.44147302,8.96056945,2.104103568,0.299290336,2.085962946,0.145110466,0.155506566,0.209046795,0.104564756,0,0.104489984,0,0.084249084,1.167385106,0.24,1361.733258,39,TRUE
OIB,Kauai,Mukhopadayay_2003,samp.A2,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,49.87364403,2.219036377,13.58294392,8.821888953,10.80663611,9.990648573,0.179115285,0.109459341,2.129477739,0.230023,0.47281707,0,0,25,0,268,578,0,245,105,96,18,0,307,26,121,13,0,0,100,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70371,0.51296,18.157,15.44,37.871,0.15,0.084056846,0,1.730275752,0.03117625,0,10.431,100,48.53401486,11.74869192,9.098786291,1.49661788,15.05609771,9.347299016,1.841911301,0.094677861,1.919375865,0.154927408,0.07270574,0.198960503,0.026966183,0,0.408967461,0,0.124726477,1.548595643,0.24,1400.947215,39,TRUE
OIB,Kauai,Mukhopadayay_2003,samp.A9,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,48.44458301,2.21876431,11.95942402,9.844106118,9.402379198,13.49161701,0.179092842,0.149244035,1.860572655,0.219978,0.401208088,0,0,24,0,274,813,0,480,91,107,19,0,275,25,120,10,0,0,45,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70381,0,18.186,15.45,37.9,0.15,0.118241039,0,1.930767686,0.06108,0,11.6388,100,47.59876076,10.80747006,9.880728382,1.744792552,16.76500439,8.496724553,1.681358837,0.134868572,2.005048806,0.161842287,0.106851842,0.19878931,0.055196661,0,0.362562979,0,0.089667729,1.873671643,0.24,1451.431962,39,TRUE
OIB,Kauai,Mukhopadayay_2003,samp.A11,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,48.30506551,2.122752002,11.90933635,10.45330786,8.919544797,13.79290503,0.159455549,0.089693747,1.813806875,0.25,0.25831799,0,0,24,0,258,862,0,593,91,104,18,0,251,25,112,10,0,0,58,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70378,0,18.102,15.42,37.813,0.15,0.125561199,0,2.050253094,0.07545925,0,12.34,100,47.22139538,10.3927307,10.45240259,1.789161684,18.08895038,7.783676969,1.582825931,0.078271612,1.85242815,0.139149532,0.10957149,0.218163515,0.065849821,0,0.225422243,0,0.117387467,2.062430281,0.24,1466.896958,39,TRUE
OIB,Kauai,Mukhopadayay_2003,samp.A14,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,44.25282813,0.92504226,6.25646862,10.55144978,4.784358357,29.50188542,0.179040437,0.049733455,1.004615788,0.1,0.243494995,0,0,15,0,132,1249,0,1592,51,103,7,0,128,15,48,5,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.181580663,0,2.069502099,0.202582,0,12.48,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Mukhopadayay_2003,samp.A16,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,46.97297307,2.172736713,10.89358361,10.50488301,8.54144662,16.42509222,0.189366961,0.119600186,1.774069426,0.22,0.229632357,0,0,29,0,251,798,0,697,86,107,19,0,274,23,114,11,0,0,39,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70369,0,18.198,15.45,37.879,0.15,0.116247075,0,2.060368753,0.08869325,0,12.4,100,46.51194107,10.28930776,10.45470594,1.94607844,18.09235597,8.067645698,1.675660367,0.112965867,2.052213258,0.178862623,0.109798756,0.207796423,0.083773364,0,0.216894465,0,0.051233397,2.234603074,0.24,1476.474159,39,TRUE
OIB,Kauai,Mukhopadayay_2003,samp.A17,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,44.73148235,1.213257372,6.553590492,10.11828726,5.0320469,28.59117783,0.169060731,0.069613242,1.064091111,0.110011,0.286380129,0,0,15,0,154,1283,0,1676,56,99,10,0,144,18,61,6,0,0,34,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70373,0.51296,18.14,15.43,37.84,0.15,0.186468546,0,1.984544035,0.213271,0,11.9712,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Mukhopadayay_2003,samp.A19,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES/PACIFICOCEAN,4.7,0.4,Stratigraphic,22,-159.5,47.90790155,2.288435588,12.65604377,10.34323137,9.601479749,12.31775329,0.179094959,0.099497199,2.069541749,0.21,0.429827902,0,0,20,0,264,540,0,493,119,109,20,0,280,29,123,12,0,0,45,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70375,0.51295,0,0,0,0.15,0.078529558,0,2.028663309,0.06273425,0,12.23,100,46.65349479,10.63291204,10.42359897,1.704371359,17.96736649,8.066635314,1.738715177,0.083592076,1.922617743,0.150465736,0.065976216,0.176430452,0.052705867,0,0.361117767,0,0.146393513,2.189808695,0.24,1466.216693,39,TRUE
OIB,Oahu,Haskins_2004,samp.50,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.85,0.05,Stratigraphic,21.34,-157.85,52.7698557,1.785560807,13.80028745,8.842033744,8.887445702,8.958055111,0.161406062,0.121054799,2.582499009,0.219798,0.276258178,1.27,0,0,0,204,551,0,239,0,111,0,0.8,317,21.4,109,6.6,0,0,111,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.081316595,0,1.734226838,0.03041275,0,10.3023,100,50.6342598,11.4814857,9.253917787,1.442832312,15.41860112,7.394127197,2.148573032,0.100714492,1.485540859,0.134285709,0.067653324,0.182866306,0.025302629,0,0.229839728,0,0.153618282,1.334630528,0.24,1395.456529,39,TRUE
OIB,Oahu,Haskins_2004,samp.1,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.85,0.05,Stratigraphic,21.34,-157.85,49.66221913,1.600380283,11.39392612,9.022342665,8.253544268,15.52065335,0.171109955,0.271763104,1.95266431,0.181569,0.273006401,0.16,0,0,0,193,746,0,596,0,104,0,3,267,17.7,101,7,0,0,64,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.108798798,0,1.769591617,0.075841,0,10.6376,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Oahu,Haskins_2004,samp.2,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.85,0.05,Stratigraphic,21.34,-157.85,48.71177831,1.376154533,9.987189001,9.519073432,7.315877056,18.84111527,0.172019566,0.151781735,1.669596102,0.162606,0.272413183,-0.02,0,0,0,175,797,0,769,0,109,0,1.7,235,15.3,86,6,0,0,66,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.115984214,0,1.8670176,0.09785525,0,11.2477,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Oahu,Haskins_2004,samp.3,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.85,0.05,Stratigraphic,21.34,-157.85,49.70186951,1.553502067,11.04600172,9.127221238,8.019682795,16.08984997,0.171490242,0.262279311,1.846042073,0.181994,0.287341911,0.16,0,0,0,183,717,0,594,0,105,0,3.4,256,17.2,96,6.6,0,0,61,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.104557256,0,1.790161911,0.0755865,0,10.7625,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Oahu,Haskins_2004,samp.4,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.85,0.05,Stratigraphic,21.34,-157.85,52.273167,1.867620635,13.40644304,8.585930402,9.378484806,9.610679201,0.161523542,0.232190404,2.352190264,0.212517,0.359125201,0.16,0,0,0,205,608,0,234,0,104,0,2.5,324,20.2,121,7.5,0,0,72,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.088649338,0,1.683996167,0.0297765,0,10.1257,100,50.64239745,11.62723742,8.89399587,1.460508443,14.6422817,8.133840509,2.040024679,0.201375782,1.619763606,0.140087313,0.076884442,0.184313289,0.025824779,0,0.311464717,0,0.122807018,1.254789137,0.24,1376.40163,39,TRUE
OIB,Oahu,Haskins_2004,samp.5,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.85,0.05,Stratigraphic,21.34,-157.85,50.91587465,1.577213675,11.49552462,8.892587491,7.987195899,14.7106025,0.161766069,0.222428594,1.931085069,0.192254,0.244600512,0.26,0,0,0,175,801,0,576,0,105,0,2.4,272,17.4,102,6.2,0,0,72,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.116978756,0,1.744142166,0.073296,0,10.4704,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
