Area,Province,Author,Sample,Unique_Id,Flow,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
OIB,Oahu,Yokose_2005,samp.K203-12B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVEK203/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.6667,-158.857,44.7794,2.86983,12.738,13.029,11.0765,8.93172,0.191322,2.05419,3.33303,0.996888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-1A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,45.0709,1.75931,12.7931,11.5972,11.8067,11.3491,0.18305,1.26101,3.56947,0.610165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-1B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,45.2507,1.77633,12.8809,11.681,11.9572,10.8508,0.182708,1.41091,3.39025,0.619177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-3A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,41.8354,3.04001,11.3245,13.2288,12.6231,11.9487,0.191259,1.49987,3.48293,0.825434,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-3B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,42.0985,3.22435,12.2707,13.0537,13.706,9.15756,0.192046,1.69809,3.69941,0.899584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-3C,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,41.6837,2.80808,10.5303,13.3871,11.7207,14.2846,0.19331,1.37352,3.24557,0.773239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-4A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,42.2574,3.28962,12.6102,12.7641,13.9301,8.54895,0.182757,1.59404,3.89881,0.923937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S701-4B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES701/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.7,41.7068,2.90108,10.8058,13.4729,12.0592,13.2823,0.202166,1.4556,3.32563,0.788447,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S702-1,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES702/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.8,44.3892,2.34375,12.7029,12.5407,11.7593,11.1708,0.172484,1.33928,3.13514,0.446428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S702-2B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES702/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.8,44.1658,2.28687,12.2907,12.6254,11.4444,12.2907,0.191412,1.19884,3.07267,0.433196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S702-3A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES702/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.8,44.2362,2.60154,13.6457,12.315,13.1074,8.4924,0.179417,1.37553,3.51856,0.528283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S702-4B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES702/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.8,44.1872,2.33258,12.4742,12.5586,11.7136,11.6528,0.172408,1.23728,3.21491,0.456375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S702-5,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES702/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.8,44.4155,2.39098,12.9782,12.4049,12.0664,10.5163,0.172232,1.26641,3.32306,0.466039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S702-6,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES702/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.67,-158.8,44.5086,2.52545,13.7082,12.1546,12.9,8.57644,0.171731,1.33344,3.61645,0.505091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-2,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,44.4312,3.15043,13.5468,13.851,12.5001,9.69519,0.284555,0.254067,2.06302,0.223579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-3A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,45.1793,2.29192,12.3723,10.9598,12.3216,12.4129,0.16226,1.35893,2.50489,0.436074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-3C,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,48.8427,2.28322,11.2954,12.0208,9.54525,13.297,0.17099,0.311805,2.01164,0.221281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-3D,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,49.6034,2.23813,11.8388,11.8218,10.0058,11.8996,0.151909,0.202546,2.03558,0.202546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-3E,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,48.6205,2.29418,12.1954,12.318,10.1729,11.7426,0.171057,0.181119,2.08287,0.221368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-3F,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,48.1112,2.60416,11.8454,11.8637,10.1633,12.271,0.141861,0.34452,2.33057,0.324254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-3U,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,49.0327,2.1976,10.4537,12.2372,7.30853,15.857,0.161292,0.625005,1.9355,0.191534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-4A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,50.634,2.17017,12.23,11.1446,10.3033,10.79,0.162256,0.375217,2.00792,0.182538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-4B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,50.7854,2.22743,12.3825,11.0749,10.3474,10.4284,0.17212,0.425237,1.97431,0.182244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-5A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,45.3598,2.27507,12.3258,10.8274,12.3157,12.4674,0.161783,1.26393,2.55819,0.444902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yokose_2005,samp.S703-5B,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/DIVES703/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.68,-158.9,45.1749,2.24559,12.1687,10.8843,12.1282,13.0487,0.161845,1.27453,2.47824,0.434957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Fekiacova_2007,samp.MKMN,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.4728,-157.724,41.9957,2.96248,11.1348,13.7694,10.9918,11.9419,0.214524,1.43833,4.7604,0.923476,0,-0.13,,,,,,,,,,,30.81,1274.06,25.98,198.49,65.38,,0.45,891.55,61.54,120.8,14.65,59.71,11.93,3.78,10.12,1.29,6.38,1.01,2.31,0.28,1.68,0.23,4.77,3.61,,6.16,7.49,2.05,,,,,
OIB,Oahu,Fekiacova_2007,samp.MKL,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.4344,-157.723,37.7903,2.46151,10.9356,13.3981,12.7111,13.7603,0.262292,1.26405,5.13488,1.3841,0,0.89,,,,,,,,,,,28.78,1462.33,29.79,158.49,60.87,,0.44,772.09,72.83,142.81,17.14,68.23,13.34,4.16,11.05,1.39,6.9,1.11,2.58,0.31,1.84,0.26,3.48,2.65,,8.51,8.67,2.5,,,,,
OIB,Oahu,Fekiacova_2007,samp.HV02-3,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.4308,-157.808,41.8045,2.92898,11.081,14.1911,11.5418,13.2009,0.215065,1.20027,3.38983,0.671822,0,-0.22,,,,,,,,,,,34.07,848.13,22.07,173.85,50.32,,0.5,569.49,38.15,76.37,9.27,38.33,8.13,2.67,7.42,0.98,5.09,0.83,1.97,0.23,1.39,0.19,4.34,2.91,,3.76,4.31,1.3,,,,,
OIB,Oahu,Fekiacova_2007,samp.HV02-4B,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.3742,-157.791,44.6176,2.37947,12.8062,13.3517,10.3349,11.0906,0.204246,1.19075,3.75813,0.57291,0,-0.3,,,,,,,,,,,36.16,750.63,21.12,148.9,40.8,,0.45,514.44,31.3,62.96,7.58,31.25,6.67,2.24,6.28,0.86,4.62,0.79,1.93,0.24,1.5,0.21,3.64,2.34,,3.11,3.37,1.03,,,,,
OIB,Oahu,Fekiacova_2007,samp.HV02-5,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.3539,-157.761,42.3573,3.00436,12.2627,14.2154,10.8627,11.7006,0.204378,0.990211,3.84231,0.682622,0,-0.12,,,,,,,,,,,29.67,910.36,22.41,175.49,49.98,,0.44,624.79,39.01,79.32,9.72,40.26,8.51,2.78,7.72,1.01,5.15,0.84,1.97,0.23,1.36,0.18,4.35,2.81,,3.47,4.19,1.2,,,,,
OIB,Oahu,Fekiacova_2007,samp.HV02-14,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.4592,-157.759,39.3271,2.08629,11.6611,13.5035,11.4293,11.6913,0.292283,1.14998,6.12786,1.55212,0,1.17,,,,,,,,,,,29.25,1603.18,43.32,160.71,69.72,,0.48,950.79,116.68,223.81,25.84,100.47,18.88,5.95,15.64,1.97,9.85,1.59,3.75,0.45,2.67,0.37,3.51,2.65,,13.63,14.66,3.38,,,,,
OIB,Oahu,Fekiacova_2007,samp.HV02-19,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.3347,-157.814,36.6484,2.61121,10.4449,15.1214,13.0662,13.0662,0.264169,1.40111,4.96842,1.37165,0,1.02,,,,,,,,,,,41.97,3124.69,27.36,235.39,90.26,,0.63,1099.79,77.18,155.05,19.27,79.7,15.65,5.02,11.78,1.52,6.4,0.98,1.89,0.21,1.11,0.11,4.52,3.84,,7.06,7.4,2.21,,,,,
OIB,Oahu,Fekiacova_2007,samp.RH,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,37.5539,2.74959,10.7122,15.6723,12.1023,13.0427,0.245317,1.69678,5.03922,1.1857,0,,,,,,,,,,,,43.97,1914.68,25.99,246.33,91.62,,0.63,1193.81,75.91,155.69,19.09,77.73,15.69,4.97,12.81,1.54,7.02,1,2.08,0.22,1.21,0.16,5.37,4.68,,8.01,8.33,2.41,,,,,
OIB,Oahu,Fekiacova_2007,samp.HV02-16,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.2889,-157.801,41.1509,1.93071,12.0464,12.4288,13.3199,13.3712,0.246474,1.02698,3.49172,1.14097,0,-0.15,,,,,,,,,,,25.49,1285.99,30.88,122.32,46.9,,0.23,662.66,67.34,129.83,15.24,60.26,11.75,3.67,10.06,1.3,6.84,1.15,2.83,0.37,2.25,0.32,2.79,2.03,,6.77,8.28,2.19,,,,,
OIB,Oahu,Fekiacova_2007,samp.X208,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,40.672,1.93918,11.828,12.2415,13.2595,13.5032,0.233514,1.06096,4.20325,1.05893,0,0,,,,,,,,,,,29.97,1160.56,27.59,122.85,48.86,,0.3,622.66,62.28,123.95,14.71,58.94,11.58,3.68,9.83,1.26,6.39,1.05,2.5,0.31,1.9,0.26,2.88,2.24,,5.32,7.46,1.37,,,,,
OIB,Oahu,Tanaka_2002,samp.WAF-39,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.3263,-157.751,50.7326,2.13988,12.3171,11.7764,7.21826,12.1943,0.159723,0.548793,2.53919,0.373712,0,,6.59,,,,654,,641,,,,6.88,398,30.3,152,12.31,,0.0829,176,14.5,33.9,5.08,23.5,5.8,2,5.66,0.967,5.32,1,2.33,0.343,2.03,0.284,3.67,0.861,,1.48,1.04,0.319,0.704031,0.512744,17.858,15.441,37.753
OIB,Oahu,Tanaka_2002,samp.KOL14,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,52.9265,2.2801,14.0841,10.3135,9.19101,7.34474,0.150325,0.461064,2.93588,0.312757,0,,4.56,,,,259,,178,,,,6.88,455,26.2,149,9.4,,0.0676,114,12.1,30.2,4.46,22.1,5.67,1.96,5.52,0.887,4.91,0.951,2.23,0.308,1.91,0.263,3.68,0.648,,1.24,0.741,0.208,0.704196,0.512704,17.841,15.434,37.768
OIB,Oahu,Tanaka_2002,samp.LK1,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.37,-157.81,49.7601,2.58267,14.6934,11.5925,10.9275,7.5525,0.17698,0.161545,2.29456,0.258267,0,,3.39,,,,261,,102,,,,1.13,421,29,160,13.8,,0.0125,66.8,15.7,37.1,5.14,24,5.69,1.98,5.82,0.941,5.36,1.03,2.46,0.337,2.18,0.293,3.84,0.997,,1.43,1.08,0.244,0.703777,0.512868,17.942,15.423,37.793
OIB,Oahu,Tanaka_2002,samp.LK2,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.37,-157.81,49.2492,2.16401,15.1378,11.5484,10.4406,8.60476,0.174351,0.134353,2.30759,0.238964,0,,5.02,,,,372,,147,,,,0.33,400,25.7,131,8.56,,0.0086,67.8,10.5,25.4,3.79,18.5,4.86,1.73,5.1,0.821,4.62,0.885,2.11,0.298,1.93,0.249,3.16,0.605,,1.02,0.626,,0.703768,0.512882,17.96,15.443,37.761
OIB,Oahu,Tanaka_2002,samp.LK3,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.37,-157.81,49.7271,2.45667,14.5046,11.1607,10.6763,8.43456,0.170943,0.256927,2.33383,0.278422,0,,4.53,,,,414,,166,,,,2.56,449,28.4,153,12,,0.0297,88.2,13.8,33.4,4.87,23.8,5.85,2.09,6.01,0.966,5.35,1.02,2.44,0.339,2.13,0.281,3.8,0.843,,1.21,0.909,0.245,0.703766,0.512922,18.038,15.441,37.799
OIB,Oahu,Tanaka_2002,samp.LK4,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.37,-157.81,47.9646,2.42369,12.1286,11.9182,9.05319,13.6663,0.177194,0.218947,2.15892,0.290232,0,,4.9,,,,741,,540,,,,1.33,418,25,149,12.3,,0.0157,114,13,31,4.6,22,5.56,1.96,5.71,0.867,4.74,0.906,2.08,0.289,1.79,0.234,3.78,0.856,,1.1,0.948,0.18,0.703667,0.512899,18.111,15.453,37.828
OIB,Oahu,Tanaka_2002,samp.MH-11,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,52.6038,2.01818,13.4814,10.287,8.83962,9.39462,0.153382,0.268418,2.69427,0.259336,0,,5.13,,,,506,,285,,,,3.27,427,26.3,126,7.45,,0.0299,101,10.7,25.4,3.83,19,4.72,1.72,4.79,0.795,4.33,0.853,1.99,0.285,1.85,0.24,3.2,0.548,,1.04,0.605,0.148,0.704219,0.512677,17.841,15.415,37.755
OIB,Oahu,Tanaka_2002,samp.PM7,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,49.3088,2.26309,14.3533,11.4338,9.94943,9.86787,0.169222,0.10296,2.31406,0.237522,0,,3.92,,,,470,,307,,,,0.438,431,25.2,143,8.75,,0.0054,63.1,11.4,28.6,3.97,19.8,5.03,1.82,5.13,0.809,4.62,0.92,2.13,0.311,1.98,0.263,3.57,0.595,,1.31,0.762,0.148,0.704083,0.512741,17.832,15.427,37.738
OIB,Oahu,Tanaka_2002,samp.K89-6,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.85,-157.767,50.3682,1.50398,10.6995,10.6494,7.51991,16.6649,0.162511,0.363378,1.87745,0.190773,0,,6.99,,,,940,,793,,,,5.32,277,19.7,89.5,5.35,,0.0561,64.8,7.21,18.5,2.69,13.4,3.41,1.26,3.79,0.621,3.51,0.668,1.67,0.239,1.51,0.212,2.27,0.391,,0.814,0.454,0.149,0.70396,0.512793,17.866,15.447,37.777
OIB,Oahu,Tanaka_2002,samp.D7-1,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.85,-157.75,52.8566,2.11426,13.94,10.4766,9.82273,7.28359,0.159834,0.510863,2.56949,0.266053,0,,6,,,,300,,127,,,,7.06,389,27.1,129,7.87,,0.0694,90.2,10.4,26.6,3.92,18.6,4.9,1.73,5.18,0.86,4.9,0.902,2.34,0.304,2,0.283,3.27,0.555,,1.11,0.613,0.2,0.703976,0.51279,17.849,15.43,37.716
OIB,Oahu,Tanaka_2002,samp.S500-1,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8567,-157.757,50.5153,1.52648,11.1099,10.4736,7.79414,15.7803,0.161746,0.38718,2.06226,0.189041,0,,5.38,,,,898,,725,,,,4.84,291,18.5,88.7,5.51,,0.0467,63.7,7.22,18.4,2.65,13,3.53,1.3,3.72,0.604,3.46,0.678,1.63,0.234,1.44,0.204,2.2,0.389,,0.808,0.452,0.144,0.703962,0.512797,17.864,15.44,37.75
OIB,Oahu,Tanaka_2002,samp.S500-5B,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8497,-157.759,48.5747,1.31611,9.15206,10.7887,6.38822,21.483,0.158946,0.311818,1.66033,0.166033,0,,5.08,,,,1150,,1206,,,,4.2,239,16.3,75.2,4.97,,0.0448,53.2,6.19,15.9,2.3,11.5,3.02,1.11,3.31,0.527,3.05,0.601,1.46,0.201,1.28,0.179,1.94,0.352,,0.689,0.389,0.13,0.703925,0.512787,17.864,15.437,37.738
OIB,Oahu,Tanaka_2002,samp.S500-9A,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8417,-157.77,52.7974,2.12322,13.9526,10.5244,9.82748,7.19873,0.160758,0.560126,2.59842,0.256809,0,,5.95,,,,293,,129,,,,7.57,372,26.9,124,8.18,,0.0945,89.4,9.95,25.6,3.7,18.3,4.84,1.77,5.21,0.861,4.78,0.934,2.23,0.318,2.07,0.274,3.3,0.567,,1.15,0.638,0.216,0.703932,0.512777,17.856,15.437,37.739
OIB,Oahu,Tanaka_2002,samp.S496-6C,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.89,-157.79,52.9232,2.34736,14.6172,10.1977,7.62635,8.14912,0.127106,0.573001,3.15714,0.281888,0,,14.72,,,,253,,299,,,,6.85,414,26.2,135,8.87,,0.156,74.3,10.4,26.5,3.88,19.3,5.17,1.89,5.47,0.888,4.86,0.903,2.11,0.286,1.72,0.218,3.65,0.629,,1.26,0.705,0.241,0.70393,0.512771,17.779,15.42,37.729
OIB,Oahu,Tanaka_2002,samp.S496-6E,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.91,-157.79,52.6965,2.37252,14.7157,10.2953,7.74136,8.09929,0.128852,0.532794,3.1395,0.278157,0,,19.59,,,,265,,292,,,,8.01,412,27.1,136,8.77,,0.203,77.4,10.6,27.5,3.93,19.6,5.29,1.96,5.66,0.905,5,0.935,2.17,0.285,1.76,0.221,3.62,0.622,,1.28,0.715,0.238,0.703932,0.512771,17.781,15.422,37.736
OIB,Oahu,Tanaka_2002,samp.D4-1,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.6,-157.49,48.8371,2.26769,12.6766,12.0267,10.2761,11.1035,0.166502,0.299295,2.10426,0.242092,0,,13.3,,,,571,,307,,,,2.15,313,27,121,8.4,,0.0236,63.3,9.24,23.7,3.67,17.7,4.68,1.71,5.35,0.834,4.92,0.965,2.33,0.322,2.1,0.307,3.22,0.621,,0.868,0.659,0.253,0.703513,0.51299,18.133,15.444,37.81
