Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,src_FeIII_totFe,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
2001,1,MARR236,LEROUX/2000,EWI9309-034-005,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-45.847,-14.193,49.26855270661357,1.2494560942030222,15.753142435711704,9.180803467228733,10.735326761392367,8.90612303947914,0.13993908255073848,0.05997389252174506,2.798781651014769,0.07996519002899341,0.14853534047885528,0.0,0.0,40.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.9,96.0,31.0,70.0,1.57,0.0,0.0,0.0,2.56,7.43,0.0,7.51,2.54,0.0,3.83,0.0,4.8,0.0,2.99,0.0,3.32,0.0,0.0,0.0,0.0,0.32,0.15,0.03,0.0,0.0,0.0,0.0,0.0,1.6610843120002292,0.0,0.018316026776140942,0.0,0.0,10.68,0.14,100.00000000000001,47.624633773860616,12.789083720627028,9.635914877426984,1.3485402306166163,16.237214663913456,8.715403499970451,2.2721722346291626,0.048689405027767835,1.0143626047451642,0.11360861173145838,0.0,0.06491920670369053,0.014869744295480297,0.0,0.12058742645210527,0.0,0.1725279271824577,1.959119406605335,1449.5867732964807,0.24,39.0
2003,1,MARR236,LEROUX/2000,EWI9309-034-002,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-45.847,-14.193,49.31451946528557,1.2703740308501557,15.63460323006924,8.912223988395706,10.853195460412747,9.062668283072766,0.1400412317472613,0.11003239637284815,2.8208305251948342,0.10002945124804377,0.14964405906707348,0.0,0.0,41.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.92,99.0,31.0,71.0,1.55,0.0,0.0,0.0,2.63,7.48,0.0,7.94,2.66,0.74,4.34,0.0,4.69,0.0,3.22,0.0,3.2,0.0,0.0,0.0,0.0,0.34,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.612490181823363,0.0,0.01934769646039662,0.0,0.0,10.36,0.14,100.00000000000001,47.85139669566681,13.020595177708511,9.333117154483418,1.3428918902893434,15.573904030177257,9.038608936541092,2.349205271985789,0.09163566663774379,1.0579754239084913,0.11662721208440113,0.0,0.08330515148885792,0.01611288240097486,0.0,0.12462450662733147,0.0,0.15469146238377018,1.8641767340974373,1433.2546419158684,0.24,39.0
2008,1,MARR236,Kelley/Kingsley/andSchilling/inrevision,EWI9309-034-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-45.847,-14.19,49.4429038318447,1.2483059945426356,15.738641979193549,8.966232433121277,11.094943679494945,8.58834524245333,0.16976961525779843,0.0599186877380465,2.6963409482120926,0.09986447956341084,0.18035525009151995,0.0,6.4,39.5,1.324874791,253.0,416.0,51.1,196.0,72.0,89.2,17.2,1.2,115.0,33.6,80.3,1.649,0.591,0.02,0.0,2.76,9.03,1.51,8.24,2.95,1.066,4.1,0.805,5.27,1.23,3.6,0.0,3.44,0.52,1.71,0.1067,0.02,0.393,0.14,0.031,0.703544,0.512868,18.039,15.517,38.158,1.6222619387909758,0.06072016010523062,0.024907199847910295,0.006488559742585209,0.0,10.44,0.14,100.0,47.794123921342376,12.828510398786644,9.458721326897367,1.322299864171774,15.84692077808462,9.043448637723325,2.1977777967464376,0.04883950659436547,1.0174897207159452,0.13837860201736865,0.04949278383457167,0.08139917765727579,0.02030176889950116,0.005288801679391659,0.14700691484904005,0.0,0.16977999169780003,1.8637810119499216,1437.1038026081023,0.24,39.0
2020,1,MARR238,Kelley/Kingsley/andSchilling/inrevision,EWI9309-030-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-46.592,-13.38,49.858608255654715,1.3196984739816369,15.216523313636754,8.426074802058512,11.477377637355449,8.62802865944055,0.14996573567973145,0.15996345139171356,2.8293535464909336,0.10997487283180307,0.223948831948399,0.0,6.7,38.9,1.362437396,276.0,367.0,44.5,131.0,74.0,82.6,17.3,2.5,136.0,30.6,87.1,3.093,0.892,0.036,0.0,3.89,11.2,1.78,9.39,3.23,1.156,4.24,0.802,5.1,1.12,3.22,0.0,2.97,0.44,1.91,0.1896,0.023,0.508,0.273,0.065,0.703504,0.512889,18.01,15.528,38.071,1.5245311279563545,0.05362846691460323,0.016665942148981358,0.005656882509864431,0.0,9.8,0.14,99.99999999999999,48.45457305503733,12.915432108627007,8.871711367293624,1.293986666649606,14.589992596566026,9.741731971553103,2.401489675914225,0.13577326789621033,1.1201294601437388,0.12728743865269743,0.04551859904191024,0.09334412167864481,0.014145665203205338,0.004801430687991503,0.19008257505469475,0.0,0.1408934707903781,1.6638620795533323,1406.778441506879,0.24,39.0
2057,1,MARR240,LEROUX/2000,EWI9309-027-003,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-47.107,-13.398,48.515306590918925,0.9894963643388904,16.05182991038644,8.767537482808834,11.853966546524484,9.325253615436209,0.21988808096419787,0.04997456385549951,2.4087739778350765,0.06996438939769932,0.14452643867010462,0.0,0.0,44.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.52,104.0,26.0,64.0,1.09,0.0,0.0,0.0,2.48,7.23,0.0,7.3,2.55,1.03,3.77,0.0,4.1,0.0,2.74,0.0,2.66,0.0,0.0,0.07,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.5863120280869953,0.0,0.017170010776653245,0.0,0.0,10.2,0.14,100.00000000000001,47.320642263722455,13.631233187192793,9.145167831033783,1.3470980743766192,15.1777464652067,10.06640259029308,2.0455337472686574,0.042438459486901656,0.8402814978406533,0.18672922174236742,0.0,0.05941384328166244,0.01458079371821222,0.0,0.1227320248361199,0.0,0.14052428018908472,1.839538651664879,1424.9287643004564,0.24,39.0
2058,1,MARR240,LEROUX/2000,EWI9309-028-006,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-46.9,-13.453,50.463262026682386,1.269830449254738,15.02799342700686,7.953937971512946,12.04839127048787,8.508863876502222,0.19997329909523437,0.06999065468333203,2.729635532649949,0.1099853145023789,0.16897743773547302,0.0,0.0,28.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.81,111.0,28.0,79.0,1.25,0.0,0.0,0.0,2.82,8.45,0.0,8.45,2.78,1.04,3.92,0.0,4.82,0.0,2.78,0.0,3.04,0.0,0.0,0.07,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.439107331974206,0.0,0.010051407912398086,0.0,0.0,9.25,0.14,100.0,49.206087877991365,13.11096370146704,8.367002139929914,1.2555291618720712,13.572014742092797,10.51145127096994,2.381432528609782,0.06106237252845592,1.1078459015877025,0.17446392150987453,0.0,0.09595515683043081,0.008769210934791946,0.0,0.14742201367584387,0.0,0.12010558732952054,1.4224486121630042,1379.6226176719474,0.24,39.0
2059,1,MARR240,LEROUX/2000,EWI9309-027-004,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-47.107,-13.398,48.404785751704004,1.0594481291927782,16.221550129055462,9.205804659191513,11.0342522134795,9.155231003213064,0.18990107976096965,0.05996876202977989,2.728578672354985,0.1099427303879298,0.14712336284639335,0.0,0.0,37.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.57,117.0,26.0,67.0,1.12,0.0,0.0,0.0,2.42,7.36,0.0,6.96,2.3,0.91,4.07,0.0,4.11,0.0,2.68,0.0,2.62,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.665607781857624,0.0,0.017805724926008813,0.0,0.0,10.71,0.14,100.00000000000001,46.97425845301518,13.2684740115436,9.626860167094936,1.3623897464285986,16.214868054797414,9.025505427445541,2.231850526895508,0.04905165993176922,0.8665793254612568,0.15533025645060258,0.0,0.08992804320824378,0.014564255361407836,0.0,0.12034007236594067,0.0,0.16736053288925906,2.049687990213039,1429.7127839622417,0.24,39.0
2062,1,MARR240,LEROUX/2000+ADs-LEROUX/2001,EWI9309-028-008,0.0,0.0,0.0,0.0,LAICP+ADs-LA-ICP-MS,0.0,0.0,GL,-46.9,-13.453,50.23252173894094,1.269558260864776,14.854831304291787,8.313307408664292,11.985829565172176,8.58701217388065,0.16994086956457632,0.06997565217364908,2.7090573912941283,0.11995826086911268,0.17154031304283116,0.0,0.0,44.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.84,109.0,27.0,75.0,1.44,0.0,0.0,0.0,2.87,8.58,0.0,8.72,2.74,1.02,4.29,0.0,4.57,0.0,2.76,0.0,2.77,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.5041281045455024,0.0,0.012338956695605625,0.0,0.0,9.67,0.14,100.00000000000001,48.82217035530333,12.684295323177485,8.755543385574843,1.2843501680449347,14.357561822193249,10.234502081083322,2.313219402813657,0.059751054685223626,1.0840548492890565,0.14510970423554317,0.0,0.10243037946038341,0.010536031510619829,0.0,0.14647544262834808,0.0,0.13644214162348886,1.5516943468417774,1400.9475253712667,0.24,39.0
2063,1,MARR240,LEROUX/2000+ADs-LEROUX/2001,EWI9309-028-007,0.0,0.0,0.0,0.0,LAICP+ADs-LA-ICP-MS,0.0,0.0,GL,-46.9,-13.453,50.38625728803714,1.2396618856580566,14.925928994253859,8.141979297722859,12.016722472266,8.627646833249218,0.1399618258001032,0.0699809129000516,2.6792692367448323,0.11996727925723129,0.16715440909840892,0.0,0.0,44.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.74,107.0,28.0,77.0,1.42,0.0,0.0,0.0,2.85,8.36,0.0,8.15,3.13,1.07,4.32,0.0,4.7,0.0,2.88,0.0,2.92,0.0,0.0,0.09,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.4731296806814798,0.0,0.012339884330765168,0.0,0.0,9.47,0.14,100.0,49.06552441005642,12.91172921116554,8.559942370469189,1.2743361928904111,13.96261060903154,10.3951095189692,2.317711606558858,0.06053724345489568,1.0723740269152955,0.12107448690979136,0.0,0.103778131636964,0.010674661861066293,0.0,0.14459753008083648,0.0,0.1266375545851529,1.4702264995639782,1389.0296786015224,0.24,39.0
2064,1,MARR240,Kelley/Kingsley/andSchilling/inrevision,EWI9309-028-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-46.9,-13.45,51.10057621710437,1.2487921851687285,14.36610529818105,8.007455298051514,11.878511265324946,8.53174820907275,0.13986472473889758,0.06993236236944879,2.827265507222001,0.11988404977619793,0.19021602564490073,0.0,6.6,39.6,1.232554257,270.0,346.0,42.0,118.0,76.0,76.9,15.4,1.01,124.0,29.6,82.1,1.317,0.482,0.02,0.0,2.81,9.52,1.57,8.54,2.96,1.105,4.01,0.731,4.73,1.05,3.05,0.0,2.85,0.43,1.55,0.0892,0.025,0.411,0.114,0.024,0.703028,0.513077,17.97,15.511,37.908,1.4487902308458271,0.05052249532908353,0.01500099124512083,0.005335139925165249,0.0,9.32,0.14,100.0,49.73877762893119,12.502221790160343,8.423162061058042,1.2608216644315915,13.676311341251498,10.337372537204894,2.4604511589814857,0.06085921594653859,1.0867717133310462,0.12171843189307718,0.04396761884214474,0.1043300844797802,0.013054736529217844,0.004642949584561418,0.16553706737458457,0.0,0.12203687445127313,1.3661266610988423,1380.6206864312257,0.24,39.0
2065,1,MARR240,Kelley/Kingsley/andSchilling/inrevision,EWI9309-027-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-47.107,-13.4,48.8404083992137,0.9987813578571311,16.170270183706954,8.340423606921759,11.795607836292717,9.298654441649889,0.15980501725714097,0.049939067892856556,2.5269168353785414,0.07990250862857048,0.15980501725714097,0.0,4.6,37.3,0.970283806,216.0,318.0,44.1,145.0,85.0,80.1,15.4,0.69,111.0,27.2,68.5,1.027,0.39,0.012,0.0,2.5,8.0,1.33,7.1,2.4,0.911,3.38,0.627,4.26,0.96,2.83,0.0,2.8,0.43,1.3,0.0724,0.02,0.419,0.09,0.024,0.70319,0.512877,18.259,15.539,38.247,1.5090342428467247,0.04642223887807864,0.018428764529161385,0.005600481689632659,0.0,9.71,0.14,99.99999999999999,47.80373277795586,14.128699032462185,8.686042990994398,1.3185117134494946,14.221830035261519,10.306357972413718,2.2078819365119964,0.043634030365849716,0.8726806073169944,0.13962889717071894,0.04056121722581373,0.06981444858535947,0.016102048055757653,0.004893395059617695,0.13962889717071894,0.0,0.11894273127753312,1.672827437079502,1397.6139649840784,0.24,39.0
2066,1,MARR240,Kelley/Kingsley/andSchilling/inrevision,EWI9309-028-003,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-46.9,-13.45,49.417613180594394,1.4387659316630796,15.316862314163204,8.386406752782795,11.440187442737683,8.742501320869408,0.14987145121490414,0.13988002113391054,3.01741188446007,0.09991430080993612,0.26497272574795055,0.0,6.4,39.2,1.44457429,281.0,317.0,42.8,130.0,65.0,84.1,17.5,2.41,135.0,34.4,103.4,3.011,0.862,0.038,0.0,4.39,13.26,2.09,11.01,3.64,1.254,4.68,0.89,5.83,1.29,3.67,0.0,3.49,0.52,2.37,0.1953,0.021,0.513,0.278,0.064,0.703196,0.512976,18.036,15.524,38.049,1.517353981144014,0.046293013234225425,0.01652832321148368,0.005437356232936885,0.0,9.76,0.14,99.99999999999999,48.138484857297456,13.09844401299887,8.809768339842849,1.297587963008444,14.443503847896658,9.783247485247026,2.5803849262398333,0.11962049326939622,1.2303822164852145,0.12816481421721013,0.03958816300652008,0.08544320947814003,0.014134442927921343,0.004649836548442285,0.2265953915360274,0.0,0.13532209252053617,1.7317363505346774,1408.030098322919,0.24,39.0
2069,1,MARR241,Kelley/Kingsley/andSchilling/inrevision,EWI9309-026-002,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-47.353,-13.4,49.01357203240488,1.0375354144860793,16.420993194654677,8.897065705259376,10.66466690466941,8.988648158191898,0.13966822887312608,0.039905208249464585,2.7634356712754227,0.059857812374196885,0.30228195248969425,0.0,7.5,43.2,1.815358932,335.0,270.0,45.2,138.0,67.0,101.4,18.8,1.72,129.0,44.5,132.2,2.554,1.185,0.028,0.0,4.74,15.15,2.54,13.43,4.48,1.497,5.91,1.168,7.45,1.68,4.79,0.0,4.51,0.67,3.19,0.1683,0.026,0.942,0.217,0.052,0.703068,0.512998,18.02,15.52,37.978,1.6097475911117223,0.03936968035475678,0.01751888523661807,0.005733560368678948,0.0,10.37,0.14,99.99999999999997,47.59680373486728,13.668671314034988,9.323921113669002,1.339937874685199,15.526570148415367,8.877162597025153,2.300256351146839,0.03321669821150667,0.8636341534991728,0.11625844374027322,0.03277093012150816,0.04982504731725991,0.014582545723579069,0.0047725585906801754,0.25161648895216254,0.0,0.15504858470637947,1.8646154447253607,1423.3578557823485,0.24,39.0
2136,1,MARR244,Kelley/Kingsley/andSchilling/inrevision,EWI9309-009-003,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-49.147,-9.91,49.46071229920046,1.00001440152043,14.73021213439593,9.055930417288707,11.880171090062706,9.03013004572948,0.15000216022806448,0.16000230424326878,2.5500367238770956,0.08000115212163439,0.19860286014195738,0.0,5.1,41.2,0.816861436,186.0,300.0,43.7,128.0,83.0,60.4,15.0,2.77,130.0,26.8,62.8,2.714,0.291,0.037,0.0,3.64,9.93,1.43,7.1,2.3,0.863,3.15,0.585,4.16,0.98,2.91,0.0,2.99,0.46,1.02,0.1658,0.018,0.376,0.245,0.0,0.704284,0.512873,17.903,15.574,38.198,1.6384910101190364,0.04384863147786781,0.016288234571964762,0.0055565350214002,0.0,10.53,0.14,100.00000000000001,47.88598772933628,12.12718031787768,9.48849632704101,1.348947031287946,15.907221935443891,9.780780867371783,2.0994100346631352,0.13172768844945176,0.8232980528090764,0.12349470792136072,0.036099973019572296,0.06586384422472588,0.013409878684154228,0.004574618582021247,0.1635069932878822,0.0,0.1628296358308917,1.85620229774316,1443.973552803724,0.24,39.0
2159,1,MARR247,LEROUX/2000,EWI9309-012-007,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-49.757,-8.003,50.3394225255406,1.3394524659297937,14.594034330279843,8.424556255862912,12.115047676917237,8.616477803220016,0.19991827849698413,0.04997956962424603,2.508974395137151,0.1299468810230397,0.14674001641678638,0.0,0.0,44.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.44,90.0,28.0,72.0,1.38,0.0,0.0,0.0,2.3,7.34,0.0,7.62,2.66,1.16,4.17,0.0,4.36,0.0,2.77,0.0,3.04,0.0,0.0,0.1,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,1.5242563771383502,0.0,0.011193424413046141,0.0,0.0,9.8,0.14,100.00000000000001,48.850086328105945,12.368515843735155,8.875080436482294,1.2918147733443446,14.629609823034407,10.267562467539078,2.126368134779132,0.04235793097169572,1.1351925500414473,0.16943172388678288,0.0,0.11013062052640935,0.009486482220420991,0.0,0.124362885332899,0.0,0.14199914199914207,1.5366766445705995,1405.9059376271484,0.24,39.0
2160,1,MARR247,LEROUX/2000,EWI9309-012-006,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-49.757,-8.003,49.6735490169574,1.1296258882906391,15.634822029084603,8.562764167028584,11.586162871936734,8.907050145725307,0.19993378553816626,0.039986757107633254,2.4891756299501697,0.0899702034921748,0.12255941053489591,0.0,0.0,42.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.35,94.0,24.0,57.0,1.09,0.0,0.0,0.0,1.85,6.13,0.0,6.07,2.2,0.97,3.27,0.0,4.13,0.0,2.44,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.5492623576988858,0.0,0.015137736654790337,0.0,0.0,9.96,0.14,99.99999999999997,48.294801120922195,13.263842436491439,8.982726686098138,1.3143208005232674,14.84845795878807,9.829151779983142,2.1116986999273486,0.03392287068156379,0.95832109675418,0.1696143534078191,0.0,0.07632645903351852,0.012842138750331262,0.0,0.10397359863899333,0.0,0.1412623443538,1.647582282269555,1409.379017327215,0.24,39.0
2161,1,MARR247,LEROUX/2000,EWI9309-013-011,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-49.993,-7.882,50.49172920145474,1.0998198439920837,14.907558067201787,7.695739399279152,12.527947859291642,8.998525996298865,0.18996888214408716,0.0399934488724394,2.429602019000694,0.08998525996298865,0.12198001906094018,0.0,0.0,44.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.3,90.0,25.0,63.0,0.96,0.0,0.0,0.0,1.96,6.1,0.0,6.7,2.52,0.95,3.32,0.0,4.09,0.0,2.38,0.0,2.64,0.0,0.0,0.0,0.0,0.5,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.392391420970408,0.0,0.014758582470151946,0.0,0.0,8.95,0.14,99.99999999999999,49.53489630506347,13.455580857584012,8.00519374131995,1.2567742661686194,12.841946973332128,11.307741659659792,2.192961870149507,0.03609813778023878,0.9926987889565667,0.17146615445613397,0.0,0.08122081000553723,0.013321115294352573,0.0,0.11009932022972822,0.0,0.09297052154195018,1.2518619950574439,1359.4952629592044,0.24,39.0
2162,1,MARR247,LEROUX/2000,EWI9309-012-011,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-49.757,-8.003,49.64732683680465,1.1194887468737913,15.672842456233077,8.535901786207859,11.654677489775361,8.845960187350938,0.18991326955894672,0.03998174095977826,2.528845115705974,0.08995891715950106,0.11594704878335695,0.0,0.0,43.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.47,93.0,25.0,56.0,1.11,0.0,0.0,0.0,1.87,5.8,0.0,6.45,2.05,0.97,3.06,0.0,4.04,0.0,2.3,0.0,2.49,0.0,0.0,0.0,0.0,0.37,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.544402142629087,0.0,0.014754261957682169,0.0,0.0,9.93,0.14,100.0,48.2684640771716,13.289452439754765,8.962445355889356,1.309542852844927,14.812194526645397,9.882335168848227,2.1442802724859336,0.03390166438712938,0.9492466028396217,0.16103290583886454,0.0,0.0762787448710411,0.012510561700460453,0.0,0.0983148267226754,0.0,0.14163090128755373,1.6553347933893907,1409.8203397089537,0.24,39.0
2163,1,MARR247,LEROUX/2000,EWI9309-013-010,0.0,0.0,0.0,0.0,LAICP,0.0,0.0,GL,-49.993,-7.882,50.154186520707924,1.0696627382331567,15.045256271410286,8.038465493582068,12.306119913691738,9.017156914825302,0.1799432643756712,0.039987392083482495,2.4792183091759146,0.07997478416696499,0.1217616088942042,0.0,0.0,43.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.24,88.0,24.0,61.0,0.9,0.0,0.0,0.0,1.93,6.09,0.0,6.45,2.39,0.94,3.65,0.0,3.97,0.0,2.28,0.0,2.55,0.0,0.0,0.07,0.0,0.55,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.4544009107271396,0.0,0.013865878126148075,0.0,0.0,9.35,0.14,100.00000000000001,49.0402709697713,13.28444574825982,8.389870071408895,1.2841861678015292,13.617243828960751,10.865882203393888,2.1890648143311826,0.035307497005341665,0.9444755448928881,0.1588837365240373,0.0,0.07061499401068333,0.012243095258458495,0.0,0.10751132838126526,0.0,0.11071587372165415,1.4070310007957123,1380.229511630937,0.24,39.0
