Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
OIB,Hawaii,Rhodes_1996,samp.R424-9.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.3616,2.18964,12.3268,11.2285,10.0764,10.9178,0.172333,0.334528,2.1795,0.212881,0,,,,,220,436,,189,,100,20,4.9,294,22.8,135,10.6,,,104,8,24,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R428-2.70,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.8018,2.5588,13.0671,11.2208,10.8926,8.30346,0.171935,0.434895,2.30595,0.242732,0,,,,,267,420,,155,,111,22,7.2,325,26,164,12.9,,,109,7,27,,,,,,,,,,,,,,,,1,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R431-3.70,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.0489,1.32522,7.1218,11.6148,6.11018,25.8772,0.171975,0.202324,1.38592,0.141627,0,,,,,151,1286,,1353,,107,12,2.8,167,13.8,86,6.8,,,55,5,16,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R434-7.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.9365,2.01706,10.7036,11.6649,8.69667,15.2851,0.172312,0.334487,1.98665,0.20272,0,,,,,221,751,,513,,104,18,5.2,255,22,131,9.9,,,86,12,21,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R442-2.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.2345,1.65042,8.59638,11.5251,7.17884,21.6378,0.17213,0.253133,1.57955,0.17213,0,,,,,189,1398,,997,,108,13,4,201,17.4,108,8.8,,,72,7,17,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R446-2.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.9424,2.2058,10.5838,11.4443,8.67141,15.3394,0.172012,0.414852,1.98319,0.24284,0,,,,,221,939,,601,,117,18,7,270,23.8,160,13.5,,,105,12,31,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R452-3.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.5351,2.62625,13.1615,11.4247,10.5656,8.48481,0.181817,0.444442,2.31312,0.262625,0,,,,,259,348,,167,,112,21,7.5,341,26.3,168,14.9,,,133,11,33,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R457-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.6542,2.46244,12.1501,11.4433,9.81937,11.1874,0.17227,0.486408,2.36111,0.263471,0,,,,,242,669,,285,,111,20,7.7,336,24.5,167,14.6,,,134,12,34,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R463-6.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.4592,2.44205,11.9063,11.5795,9.63648,11.9468,0.172261,0.445852,2.1482,0.263458,0,,,,,234,712,,322,,110,21,7.5,331,24.1,161,14.1,,,121,12,30,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R464-7.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.3831,2.37954,12.0395,11.3798,9.81181,11.8167,0.172137,0.435406,2.32891,0.253143,0,,,,,228,713,,318,,115,19,6.9,331,22.7,161,13.7,,,104,9,35,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R466-5.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.7117,2.5882,12.0513,11.617,9.77653,11.1717,0.171873,0.363966,2.27479,0.272974,0,,,,,240,661,,310,,112,20,5.5,341,25.3,171,15.3,,,121,11,31,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R055-0.75,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.6804,1.83815,12.0591,10.9507,9.32205,12.2813,0.171695,0.343391,2.15124,0.201994,0,,,,,231,611,,415,,100,17,5.1,266,20.8,114,7.9,,,60,6,24,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R068-1.25,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,45.3104,0.783847,5.63962,11.3948,5.10009,30.3053,0.173057,0.132338,1.06888,0.0916184,0,,,,,133,2165,,1277,,99,10,2.2,129,9.8,54,3.9,,,38,6,11,,,,,,,,,,,,,,,,1,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R075-1.70,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.511,1.83713,12.0423,10.8084,9.79129,12.012,0.1716,0.333106,2.28127,0.211976,0,,,,,215,880,,330,,105,18,4.9,285,21.9,119,7.9,,,70,4,23,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R083-3.70,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.0393,1.48849,9.99417,10.9334,8.53605,17.6189,0.172139,0.263271,1.78214,0.172139,0,,,,,185,1272,,581,,97,15,3.7,231,18.1,96,7,,,69,6,18,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R091-2.30,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.8428,1.46302,9.42836,11.5279,7.55894,20.0454,0.182878,0.193037,1.61542,0.142238,0,,,,,196,1271,,782,,105,15,2.3,203,16,91,6.5,,,58,6,12,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R096-1.80,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.1906,1.62395,9.69292,11.6168,7.71374,18.8682,0.182694,0.223292,1.72544,0.162395,0,,,,,205,1145,,707,,102,15,3.3,217,19.1,104,7.4,,,85,7,21,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R103-2.65,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.1371,1.58938,9.7489,11.6323,7.74445,18.9005,0.172099,0.212593,1.71087,0.151852,0,,,,,199,1131,,753,,109,16,2.9,213,16.9,96,6.8,,,66,5,20,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R108-4.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.4531,2.02176,13.2021,11.5882,10.2402,9.64382,0.181959,0.181959,2.28459,0.202176,0,,,,,210,387,,152,,96,21,2.4,281,23.8,118,7.9,,,74,9,25,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R110-3.10,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.7346,1.87008,12.5042,11.3786,9.74461,10.8667,0.181953,0.283038,2.2542,0.181953,0,,,,,199,524,,208,,97,18,4.3,262,21.1,107,7.2,,,73,9,19,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R111-0.90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.2551,2.11803,13.7115,11.5899,10.4179,9.15112,0.182414,0.152012,2.21937,0.202683,0,,,,,269,473,,147,,113,20,0.9,277,24.5,127,8.5,,,63,5,18,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R114-3.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.1646,1.71442,11.9401,11.7934,9.31267,12.4778,0.182601,0.253613,1.99847,0.162312,0,,,,,220,697,,283,,103,17,3.9,241,20.3,100,6.8,,,74,7,17,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R121-2.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.4059,1.85424,11.1862,11.1686,8.95711,14.8441,0.172252,0.233047,2.00623,0.172252,0,,,,,225,882,,543,,110,16,3.3,243,20.3,110,8,,,65,6,17,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R126-0.90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.6077,1.80318,10.9406,11.1479,8.76263,15.2865,0.172214,0.253255,1.85383,0.172214,0,,,,,218,898,,580,,106,17,3,239,20,107,7.9,,,60,2,20,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R128-0.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,46.0304,1.07638,7.66665,11.2294,5.78807,26.5236,0.172627,0.101545,1.30993,0.101545,0,,,,,150,1257,,1440,,106,11,1.6,155,14.5,66,4.4,,,42,0,14,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R129-5.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.1343,1.37944,9.30109,11.1071,7.18121,21.8581,0.17243,0.0912866,1.63302,0.142001,0,,,,,194,976,,1114,,108,14,0.8,193,18.4,86,6.4,,,31,2,19,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R133-6.10,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.7227,1.65882,10.7317,11.1218,8.37501,16.9827,0.171951,0.202295,1.87123,0.161836,0,,,,,199,832,,702,,94,15,2.5,222,21.7,99,6.4,,,45,5,19,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R135-3.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.6511,1.67978,10.7567,11.5181,8.30782,17.8805,0.182145,0.141668,1.73038,0.151787,0,,,,,214,880,,808,,107,15,1.7,209,21.3,99,6.3,,,27,3,21,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R142-1.60,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.954,1.94278,12.4662,11.3809,9.6633,13.0733,0.182136,0.172017,1.98325,0.182136,0,,,,,246,586,,461,,107,18,2.3,251,22.2,118,8.5,,,37,5,20,,,,,,,,,,,,,,,,1,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R150-0.05,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.3595,1.80041,11.0452,11.2035,8.63791,15.3642,0.171949,0.262981,1.97236,0.182064,0,,,,,212,787,,589,,99,17,4.4,239,20.1,110,8.1,,,61,4,20,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Rhodes_1996,samp.R153-3.05,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.4202,1.85767,11.2268,11.074,8.90472,14.9422,0.171633,0.232209,1.98892,0.181729,0,,,,,214,756,,561,,95,18,2.9,253,20.9,109,7.3,,,69,8,23,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Moore_1987,samp.291-2,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,46.9333,2.04709,13.4808,12.4145,10.9844,10.4851,0.179744,0.768907,2.44652,0.259631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.297-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,47.0693,1.78155,13.7665,11.6717,13.0579,9.68717,0.172081,0.435265,2.1662,0.192326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.297-4,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,46.3369,2.33186,15.5123,13.1208,12.0096,7.09565,0.190151,0.700558,2.45195,0.250199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.297-5,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,47.318,2.39598,12.1303,11.9203,10.827,12.03,0.170425,0.802,2.22555,0.18045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.298-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,48.7951,1.75866,11.1822,11.254,9.64719,14.9435,0.172816,0.264307,1.80948,0.172816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.298-4,Hualalai,Post-Shield,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,49.3246,1.96086,11.9269,11.4583,9.77396,12.9376,0.171828,0.28301,1.97096,0.192043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.298-5,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,46.3667,2.29826,15.4556,12.947,12.1437,7.27617,0.190686,0.69249,2.37855,0.250902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Moore_1987,samp.298-7,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.5,-156.2,46.1507,2.26741,15.6511,13.0259,11.939,7.39415,0.190623,0.692261,2.43796,0.250819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Lipman_1990,samp.78L-27,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.14,-155.53,51.2919,2.33404,14.5254,11.0275,11.1663,7.20672,0.183222,0.106879,1.96454,0.193401,0,,,,,253,374,,107,,91,22,,302,24.7,130,9.6,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Lipman_1990,samp.78L-28,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.14,-155.53,50.8201,2.10255,13.5513,11.487,10.4312,9.37071,0.18354,0.0754552,1.79461,0.18354,0,,,,,267,520,,188,,111,19,0.7,258,23.4,116,8.3,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Lipman_1990,samp.78L-29A,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.14,-155.53,51.1733,2.33289,14.5311,11.4224,10.7258,7.6004,0.1928,0.103503,1.7352,0.182653,0,,,,,253,305,,109,,107,21,0.5,281,24.6,130,9.2,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Lipman_1990,samp.78L-30B,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.14,-155.53,50.541,2.16489,13.8408,11.4282,9.9367,9.46256,0.171496,0.103907,2.14875,0.20176,0,,,,,255,450,,237,,112,21,0.5,271,22.9,126,8.8,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
OIB,Hawaii,Lipman_1990,samp.77L-1A,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,50.8813,1.87958,12.4901,11.2476,9.70663,11.316,0.182189,0.26215,1.84213,0.192311,0,,,,,228,760,,294,,109,18,3.8,241,21.8,103,7.6,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
OIB,Hawaii,Lipman_1990,samp.77L-1B,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,50.5701,2.09696,13.0477,11.4122,10.1505,10.343,0.182344,0.15094,1.85383,0.192474,0,,,,,255,639,,252,,111,19,0.9,257,21.7,117,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Lipman_1990,samp.77L-1C,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,50.7507,2.08408,13.0166,10.9109,10.7595,10.1522,0.172071,0.210534,1.74095,0.202436,0,,,,,252,533,,232,,108,19,3,293,22,119,10.2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Lipman_1990,samp.77L-1D,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,51.9426,2.15542,13.9647,10.9538,11.0099,7.21509,0.172029,0.208459,2.16554,0.212506,0,,,31.8,,275,313,,101,,111,20,3.3,272,24.6,124,9.5,,,,7.91,21.6,,15.1,4.54,1.6,,0.78,,1.5,,,2.09,0.29,2.96,0.8,,2,,,,,,,
OIB,Hawaii,Lipman_1990,samp.77L-1E,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,43.6162,0.662925,4.15733,11.8932,3.32995,35.6488,0.173648,0.0786522,0.377939,0.0612874,0,,,,,87,1633,,2262,,107,9,1.2,85,6.7,38,3.6,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Lipman_1990,samp.SW-90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,50.6134,2.19162,13.0239,11.2713,10.679,9.94808,0.18272,0.212158,1.66478,0.213173,0,,,,,266,555,,215,,107,19,4,290,22.2,123,9.7,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
OIB,Hawaii,Lipman_1990,samp.SW-91,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,52.1886,2.103,13.8404,10.8431,10.9523,7.55576,0.172877,0.238978,1.91182,0.193216,0,,,,,261,321,,109,,106,19,3.2,272,23.2,119,8.4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Lipman_1990,samp.SW-98,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.13,-155.53,51.5228,2.28077,13.9262,11.8092,10.8304,7.1458,0.182705,0.0791722,1.99961,0.223306,0,,,,,269,247,,84,,107,19,,277,26,126,9.2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
OIB,Hawaii,Lipman_1990,samp.SW-99,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.13,-155.53,51.7092,2.33288,14.3367,11.5184,9.98217,7.80993,0.181861,0.209141,1.70748,0.212172,0,,,,,262,291,,102,,111,20,1.6,265,23.5,129,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Lipman_1990,samp.SW-100,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.13,-155.53,50.76,2.13657,14.078,11.7267,10.3124,8.75943,0.1827,0.0649598,1.77625,0.203,0,,,,,264,460,,167,,114,20,,258,25,117,9,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
OIB,Hawaii,Lipman_1990,samp.SW-101,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.13,-155.53,51.9891,2.07085,13.9643,11.2712,10.7644,7.54419,0.182276,0.117467,1.90377,0.192402,0,,,,,255,301,,101,,117,20,0.4,265,22,116,7.6,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
