,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,src_Fo
5261,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.7292,2.39032,13.434,11.6286,10.7209,7.58076,0.186609,0.423472,2.36564,0.230232,0.7215,,,29.23,,285.76,,,,,,,5.48,312.97,24.79,136.43,9.26,,,89.99,9.9,24.05,3.65,16.99,5.34,1.72,5.3,0.738,4.89,0.938,2.39,0.299,1.82,0.245,2.71,0.557,,0.43,,0.348,,,,,,0.2,0.89
5262,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.9072,2.54906,13.6573,11.0786,11.1542,7.29918,0.170939,0.405103,2.20938,0.293382,0.7512,,,27.86,,283.77,,,,,,,7.5,297.63,23.27,130.45,10.51,,,87.41,10.76,25.04,3.45,17.67,4.66,1.64,4.37,0.706,4.53,0.839,2.19,0.273,1.51,0.304,3.12,0.456,,0.97,,0.205,,,,,,0.2,0.89
5263,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.0306,2.28396,13.7503,11.1943,11.1686,7.27986,0.176298,0.361205,2.24532,0.234563,0.7446,,,28.11,,283.67,,,,,,,6.14,329.6,23.65,138.27,8.59,,,89.92,10.67,24.82,3.6,20.33,5.43,1.88,4.86,0.835,4.51,1.037,2.34,0.298,1.96,0.309,3.58,0.614,,0.68,,0.283,,,,,,0.2,0.89
5264,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.3578,2.48814,13.5504,11.8714,11.3576,7.15292,0.184536,0.392464,2.11047,0.26051,0.6963,,,32.92,,302.77,,,,,,,5.74,328.77,23.38,158.7,9.86,,,72.41,10.78,23.21,3.9,18.59,6.06,1.86,4.45,0.772,5.18,0.94,2.74,0.287,1.45,0.287,3.05,0.6,,0.43,,0.17,,,,,,0.2,0.89
5265,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.0583,2.33192,13.4987,11.6077,11.05,7.10682,0.156261,0.387803,2.32032,0.226243,0.9647999999999998,,,27.93,,312.48,,,,,,,5.68,338.68,25.6,139.76,12.03,,,94.98,11.27,32.16,2.95,22.28,3.78,2.13,4.46,0.81,5.61,1.17,2.7,0.38,2.33,0.42,3.7,0.32,,0.0,,0.19,,,,,,0.2,0.89
5266,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.8776,2.50716,13.4071,11.1496,10.8996,7.72257,0.160069,0.396529,2.40118,0.225633,0.7716,,,28.66,,280.58,,,,,,,6.48,301.44,22.45,120.22,10.08,,,90.0,9.77,25.72,3.69,18.2,4.53,1.79,5.06,0.754,4.03,0.878,2.08,0.304,2.07,0.275,2.6,0.529,,0.81,,0.152,,,,,,0.2,0.89
5267,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.9722,2.50422,13.5541,11.2099,11.0452,7.61763,0.190225,0.373946,2.2578,0.274667,0.7332,,,23.82,,281.85,,,,,,,7.02,323.98,22.71,102.98,9.34,,,97.03,11.55,24.44,3.15,17.08,7.67,1.57,6.33,0.81,4.14,0.76,2.44,0.292,2.41,0.295,3.77,0.58,,1.16,,0.52,,,,,,0.2,0.89
5268,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.6454,2.55267,14.5048,7.96928,11.7139,7.71182,0.128126,0.459807,2.77634,0.271137,0.828,,,22.59,,260.33,,,,,,,8.95,309.37,21.51,128.29,9.6,,,94.95,10.8,27.6,3.51,14.2,4.4,2.07,5.32,0.823,3.75,0.738,1.84,0.338,2.23,0.183,3.03,0.53,,0.67,,0.218,,,,,,0.2,0.89
5269,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,52.1311,2.46022,14.6284,8.1868,11.5154,7.76178,0.120872,0.387475,2.53338,0.274554,0.7941,,,29.45,,311.92,,,,,,,6.94,319.78,24.79,150.17,10.74,,,83.45,8.34,26.47,3.83,22.06,4.58,2.03,6.18,0.67,5.2,1.13,2.45,0.322,2.36,0.322,3.83,0.32,,1.04,,0.207,,,,,,0.2,0.89
5270,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2733,2.39996,13.6312,10.7747,11.125,7.33176,0.195528,0.43385,2.34494,0.234013,0.8121,,,27.37,,284.89,,,,,,,7.81,317.7,22.62,113.7,9.57,,,90.19,11.18,27.07,3.41,15.36,4.59,1.94,4.54,0.853,4.51,0.975,2.17,0.295,1.87,0.271,3.43,0.613,,0.48,,0.159,,,,,,0.2,0.89
5271,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.31,2.44537,13.532,11.2504,11.1587,7.01181,0.171009,0.437506,2.23808,0.227962,0.8235,,3.774359229,29.52,,280.28,,,,,,,6.57,294.95,22.94,151.72,8.23,,,89.51,10.64,27.45,3.3,16.1,5.32,1.99,4.79,0.834,4.45,0.911,1.89,0.308,1.9,0.324,3.26,0.67,,1.04,,0.326,,,,,,0.2,0.89
5272,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2953,2.35164,13.5592,11.2882,10.8344,7.32603,0.181174,0.429966,2.34622,0.230545,0.7571999999999999,,3.825535509,28.1,,288.29,,,,,,,5.7,290.32,20.94,110.61,9.03,,,91.59,11.39,25.24,3.79,17.2,4.73,1.82,4.71,0.775,4.65,0.89,2.45,0.255,1.65,0.277,3.44,0.658,,0.67,,0.258,,,,,,0.2,0.89
5273,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.7553,2.33626,13.4478,11.0963,10.9049,7.14844,0.163272,0.421579,2.32626,0.224612,0.7788,,3.674673431,28.2,,287.84,,,,,,,6.26,305.59,22.83,122.19,13.99,,,91.5,10.05,25.96,3.97,18.91,3.95,1.44,5.39,0.672,3.86,0.924,2.21,0.288,2.35,0.253,3.82,0.68,,0.99,,0.339,,,,,,0.2,0.89
5274,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.5967,2.32692,13.436,11.2917,10.9804,7.05805,0.174998,0.409824,2.34058,0.223259,0.6597,,3.860782954,25.15,,274.72,,,,,,,5.59,284.85,20.28,112.51,10.56,,,80.31,8.81,21.99,3.37,13.82,4.25,1.51,4.11,0.71,4.53,0.81,1.88,0.247,1.3,0.234,2.96,0.87,,0.51,,0.227,,,,,,0.2,0.89
5275,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.9706,2.33985,13.5326,10.7607,10.7065,7.21907,0.167958,0.45256,2.3773,0.250292,0.7575,,4.008386959,28.14,,281.52,,,,,,,7.64,310.85,20.63,127.14,11.28,,,97.41,10.18,25.25,3.53,16.22,4.46,1.56,4.59,0.604,4.75,0.917,2.1,0.265,1.47,0.268,3.07,0.83,,0.97,,0.258,,,,,,0.2,0.89
5276,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.5702,2.32082,13.5744,11.1819,10.7489,7.28224,0.177142,0.41195,2.28812,0.23336,0.7496999999999999,,3.844571921,28.62,,283.84,,,,,,,6.35,315.55,22.6,109.31,12.51,,,96.72,9.22,24.99,4.07,17.15,4.77,1.56,4.46,0.78,4.08,0.89,2.46,0.295,1.92,0.271,2.68,0.83,,0.77,,0.281,,,,,,0.2,0.89
5277,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.0133,2.35107,13.6841,11.6561,10.9396,7.02195,0.170264,0.42643,2.32453,0.25061,0.7803000000000001,,3.896706395,30.54,,309.0,,,,,,,5.51,280.26,22.41,114.63,9.26,,,89.18,12.08,26.01,3.52,18.88,5.21,1.66,6.04,0.86,5.39,1.07,2.72,0.282,2.11,0.264,2.98,0.57,,0.86,,0.28,,,,,,0.2,0.89
5278,OIB,Hawaii,Sides_2014,samp.2010-S3,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.427,2.33907,13.504,11.1654,11.2537,7.05108,0.1769,0.383904,2.29829,0.236957,0.6375,,1.417955566,27.73,,272.36,,,,,,,7.07,310.17,21.95,103.92,12.05,,,101.7,9.14,21.25,3.79,15.93,3.85,1.52,4.08,0.75,4.21,0.84,2.29,0.287,1.48,0.333,3.81,0.51,,0.41,,0.189,,,,,,0.2,0.89
5279,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.7431,2.4331,12.5857,10.374,11.2038,8.76384,0.183437,0.359165,2.18462,0.223831,0.6885,,3.997714199,28.67,,287.13,,,,,,,4.39,312.7,17.31,98.21,10.32,,,72.93,9.94,22.95,3.97,16.98,5.17,1.97,3.95,0.642,4.33,0.692,1.84,0.225,1.54,0.274,2.44,0.63,,0.77,,0.212,,,,,,0.2,0.89
5280,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.6757,2.57514,12.7423,10.1447,11.2373,8.85294,0.163295,0.351234,2.05244,0.258435,0.7071,,4.203819586,29.29,,326.51,,,,,,,5.16,311.11,17.77,104.84,8.75,,,61.76,9.4,23.57,3.52,17.64,4.8,1.74,4.02,0.652,3.76,0.782,2.07,0.258,1.72,0.2,2.66,0.493,,0.78,,0.178,,,,,,0.2,0.89
5281,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,48.5041,2.90987,12.3765,12.4361,11.33,8.16159,0.17181,0.77394,2.36876,0.278833,2.301,,4.119853459,30.05,,333.56,,,,,,,16.52,495.17,18.85,163.45,26.32,,,222.62,37.41,76.7,8.91,35.53,5.81,2.0,4.85,0.748,4.12,0.733,1.97,0.209,1.6,0.218,4.47,1.412,,2.54,,0.707,,,,,,0.2,0.89
5282,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.2511,2.7302,13.009,8.93796,12.2423,8.86002,0.142045,0.494021,2.10011,0.329281,0.9321,,3.289993677,32.34,,330.04,,,,,,,6.81,365.4,19.38,147.23,11.31,,,95.42,12.38,31.07,4.31,19.54,5.42,1.71,4.28,0.806,4.15,0.867,2.05,0.326,1.86,0.304,3.08,0.627,,1.1,,0.308,,,,,,0.2,0.89
5283,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,53.1658,1.67345,12.7818,8.55993,11.6286,8.43503,0.14818,0.260539,2.19537,0.166865,0.34859999999999997,,3.946407573,27.15,,280.18,,,,,,,3.13,188.49,18.78,64.27,4.23,,,40.04,5.03,11.62,1.87,10.3,2.87,1.301,3.74,0.615,3.89,0.751,1.87,0.253,1.74,0.236,2.07,0.28,,0.381,,0.077,,,,,,0.2,0.89
5284,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,52.0265,2.60349,12.5962,7.8444,12.6053,8.35921,0.137364,0.37032,2.31018,0.278343,0.8544,,3.471462778,25.52,,245.6,,,,,,,6.38,333.08,15.08,85.19,11.45,,,85.07,11.1,28.48,4.48,15.95,4.91,1.57,4.08,1.1,4.11,0.64,1.87,0.16,0.92,0.212,3.1,0.48,,0.97,,0.23,,,,,,0.2,0.89
5285,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.6456,2.3282,12.6725,9.28271,12.016,8.17519,0.141255,0.379014,2.13494,0.234622,0.7746,,4.38346027,35.505,,298.89,,,,,,,5.42,399.165,19.97,136.875,12.17,,,91.0,12.225,25.82,4.11,20.045,4.83,1.62,4.88,0.665,4.825,0.856,2.26,0.309,1.685,0.235,3.175,0.797,,0.805,,0.2325,,,,,,0.2,0.89
5286,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.9116,2.41875,12.956,8.96254,12.2808,7.58897,0.129578,0.417249,2.13632,0.220665,0.9171,,4.311087008,34.12,,294.26,,,,,,,5.46,369.82,17.03,173.47,14.14,,,107.59,13.49,30.57,4.35,21.9,3.9,1.74,6.35,0.78,3.63,0.77,2.09,0.332,2.04,0.25,3.29,0.93,,1.63,,0.245,,,,,,0.2,0.89
5287,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.2998,2.53455,12.5408,10.5415,12.4788,8.86086,0.177377,0.610547,1.7987,0.285053,0.987,,3.992034597,31.86,,352.74,,,,,,,12.62,387.64,21.29,111.05,15.94,,,147.9,15.19,32.9,4.03,20.41,3.76,1.366,4.16,0.68,4.48,0.797,1.94,0.277,1.98,0.321,3.08,0.985,,0.97,,0.304,,,,,,0.2,0.89
5288,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.1201,2.82117,12.2671,9.86937,13.3648,9.17408,0.162781,0.51002,1.59448,0.28626,1.0172999999999999,,4.199315982,32.53,,381.13,,,,,,,9.13,375.28,19.89,99.04,15.7,,,130.57,15.63,33.91,4.13,19.7,4.07,1.3,3.65,0.781,4.22,0.732,2.04,0.277,2.16,0.3,3.45,1.0,,0.71,,0.324,,,,,,0.2,0.89
5289,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.9113,2.47804,12.458,9.46549,11.6875,9.01656,0.146698,0.411942,2.30075,0.344908,0.7767,,3.744718569,29.98,,299.67,,,,,,,7.49,329.79,19.73,105.5,10.63,,,83.57,11.31,25.89,4.09,17.39,4.62,1.79,4.42,0.766,4.43,0.931,2.19,0.262,1.6,0.304,2.85,0.631,,0.7,,0.172,,,,,,0.2,0.89
5290,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.7469,2.41928,12.6746,9.51355,11.598,9.04498,0.151466,0.391399,2.2869,0.322122,0.7653000000000001,,4.154695997,27.29,,286.36,,,,,,,6.3,370.82,21.31,103.44,15.62,,,82.58,12.06,25.51,4.36,16.55,5.36,1.55,5.39,0.75,3.57,0.92,1.88,0.284,1.76,0.32,3.24,0.9,,1.06,,0.313,,,,,,0.2,0.89
5291,OIB,Hawaii,Sides_2014,samp.L_O,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.8294,2.44876,12.566,9.48945,11.6429,9.03073,0.149074,0.401704,2.29385,0.333551,0.7752,,3.949707283,30.12,,287.37,,,,,,,5.97,316.22,22.13,109.42,14.88,,,100.7,10.97,25.84,3.9,15.9,4.91,1.49,5.03,0.777,4.19,0.823,1.98,0.291,1.81,0.201,3.03,0.963,,0.79,,0.24,,,,,,0.2,0.89
5292,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.9559,2.4772,13.4503,11.2158,10.9388,7.72147,0.17145,0.4052,2.36434,0.221059,1.6916000001,,3.383212601,31.89333333,,355.5166667,,,,,,,9.873333333,480.18,33.32333333,216.5333333,20.6,,,189.7966667,21.69333333,56.38666667,8.88,41.94,11.41333333,3.963333333,11.33666667,1.753333333,9.946666667,2.073333333,5.066666667,0.710333333,4.36,0.603666667,8.426666667,1.983333333,,2.263333333,,0.672666667,,,,,,0.2,0.89
5293,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2056,2.43544,13.5259,11.1254,10.8766,7.60517,0.173311,0.415687,2.33877,0.218023,1.1775,,3.466707342,29.59333333,,317.1233333,,,,,,,8.69,393.8466667,28.28333333,177.89,17.02333333,,,136.9933333,15.35333333,39.25,5.896666667,28.16666667,7.333333333,2.763333333,7.596666667,1.161666667,6.853333333,1.35,3.516666667,0.439333333,2.77,0.405333333,5.293333333,1.183333333,,1.323333333,,0.438333333,,,,,,0.2,0.89
5294,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.1374,2.42586,13.4676,11.1899,11.2388,7.44071,0.158344,0.423832,2.33699,0.180672,0.9843,,,30.16,,304.03,,,,,,,8.03,357.31,27.07,202.91,15.25,,,113.76,12.54,32.81,4.9,23.93,6.26,2.21,5.96,0.999,6.73,1.078,2.74,0.364,2.33,0.294,5.07,1.01,,0.84,,0.36,,,,,,0.2,0.89
5295,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.1307,2.447,13.3498,11.0798,11.1694,7.60452,0.186017,0.425883,2.34742,0.18732,0.8721,,3.566675119,25.58,,284.78,,,,,,,6.9,313.78,19.85,117.65,11.27,,,93.72,12.26,29.07,4.35,20.24,5.64,1.96,5.43,0.857,5.17,0.947,2.44,0.298,2.13,0.273,3.28,0.81,,1.18,,0.373,,,,,,0.2,0.89
5296,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.6282,2.54266,13.3128,11.5001,11.2493,7.56585,0.18317,0.431685,2.39468,0.191614,0.8754,,,28.05,,292.89,,,,,,,6.69,300.58,20.07,138.98,10.7,,,89.59,11.33,29.18,4.04,20.27,4.85,2.01,4.85,0.799,4.47,0.872,2.25,0.281,2.22,0.24,3.58,0.614,,0.9,,0.29,,,,,,0.2,0.89
5297,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.8654,2.49406,13.3275,11.2865,11.2062,7.58306,0.184543,0.428659,2.37035,0.189411,0.9516,,,31.39,,302.67,,,,,,,7.84,343.54,24.47,162.58,12.29,,,106.93,13.11,31.72,5.07,21.79,6.24,2.1,6.84,1.077,5.86,1.206,2.84,0.329,2.18,0.296,3.64,0.703,,0.88,,0.328,,,,,,0.2,0.89
5298,OIB,Hawaii,Sides_2014,samp.1500-1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.1467,2.5465,13.2871,11.0139,11.1112,7.63774,0.16858,0.432448,2.35892,0.238722,0.8415,,,30.51,,297.43,,,,,,,7.38,326.86,23.57,117.1,10.32,,,91.14,11.74,28.05,4.08,20.66,5.8,2.05,4.93,0.898,5.08,0.983,2.59,0.335,2.02,0.289,3.82,0.663,,1.03,,0.343,,,,,,0.2,0.89
5299,OIB,Hawaii,Sides_2014,samp.1500-BR,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.8003,2.53724,13.702,10.8838,11.081,7.69398,0.170346,0.442171,2.4395,0.249679,0.8274999999,,,29.69666667,,297.9566667,,,,,,,7.016666667,312.2066667,21.81,134.6133333,10.41,,,91.17333333,11.45,27.58333333,3.903333333,19.46333333,5.14,1.877666667,5.256666667,0.900333333,4.713333333,0.922333333,2.31,0.31,2.063333333,0.283666667,3.553333333,0.618666667,,0.745333333,,0.268,,,,,,0.2,0.89
5300,OIB,Hawaii,Sides_2014,samp.1500-BR,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.6075,2.52325,13.5754,11.268,11.4154,7.41636,0.175078,0.414953,2.35821,0.245775,0.8418,,,29.57,,299.89,,,,,,,6.73,315.5,23.95,140.11,10.24,,,89.48,11.43,28.06,3.96,19.01,5.29,1.95,5.25,0.887,5.31,0.895,2.39,0.337,1.98,0.305,3.45,0.614,,0.579,,0.246,,,,,,0.2,0.89
5301,OIB,Hawaii,Sides_2014,samp.1550,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.8959,2.51449,13.1741,11.2579,10.544,8.21182,0.177433,0.452286,2.40229,0.215574,1.7666000001,,4.140583721,28.95666667,,340.12,,,,,,,11.80666667,479.6933333,31.14333333,201.22,21.55,,,214.56,23.28666667,58.88666667,9.186666667,43.27666667,10.29333333,3.753333333,10.63,1.723333333,9.926666667,1.856666667,4.843333333,0.613,4.036666667,0.550666667,7.736666667,1.866666667,,2.606666667,,0.79,,,,,,0.2,0.89
5302,OIB,Hawaii,Sides_2014,samp.1550,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.4294,2.4877,13.2535,11.3971,10.9515,8.31556,0.178877,0.41575,2.33039,0.240249,0.843,,,30.00666667,,292.0866667,,,,,,,7.686666667,307.8233333,22.13,125.76,10.88333333,,,91.81666667,11.66,28.1,3.77,20.02,4.923333333,1.826666667,5.44,0.82,5.016666667,0.9,2.393333333,0.314666667,1.993333333,0.276666667,3.413333333,0.673666667,,0.776666667,,0.336666667,,,,,,0.2,0.89
