Author,Island,Volcano,Phase,SAMP_NO,Sample_Type,Latitude,Longitude,H2O wt%,Ce,FO_Host,Mg#_Rock,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_39a1,Melt_Inclusion,18.765,-155.162,0.723,21.771,83.93320164,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_3a,Melt_Inclusion,18.842,-155.23,0.528,28.128,86.95314598,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_3b,Melt_Inclusion,18.842,-155.23,,,87.754133,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_4a,Melt_Inclusion,18.842,-155.23,,,89.39303359,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_5a,Melt_Inclusion,18.842,-155.23,0.58,30.703,82.56046521,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_5b,Melt_Inclusion,18.842,-155.23,,,85.61389443,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_9a,Melt_Inclusion,18.842,-155.23,0.459,43.701,87.76988147,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_10a,Melt_Inclusion,18.842,-155.23,0.44,23.728,87.71391241,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_13a,Melt_Inclusion,18.842,-155.23,0.454,32.075,87.33498852,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_16a,Melt_Inclusion,18.842,-155.23,0.448,23.244,87.90869941,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_17a,Melt_Inclusion,18.842,-155.23,0.503,31.703,87.15063725,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_19a,Melt_Inclusion,18.842,-155.23,0.627,54.022,82.75640741,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_19b,Melt_Inclusion,18.842,-155.23,,,82.6402102,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_21a,Melt_Inclusion,18.842,-155.23,0.585,28.477,86.16714965,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_24a,Melt_Inclusion,18.842,-155.23,0.521,29.057,83.60602255,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_25a,Melt_Inclusion,18.842,-155.23,0.645,35.013,82.11149337,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_25b,Melt_Inclusion,18.842,-155.23,,,82.40036509,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_26a,Melt_Inclusion,18.842,-155.23,0.489,32.603,87.57005297,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K494-6_29a,Melt_Inclusion,18.842,-155.23,,,88.07491445,51.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_31a,Melt_Inclusion,18.743,-155.19,0.505,35.103,87.00849629,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_32a,Melt_Inclusion,18.743,-155.19,0.621,60.584,87.13723567,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_36a,Melt_Inclusion,18.743,-155.19,0.786,25.991,85.33842966,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_37a,Melt_Inclusion,18.743,-155.19,,,86.97875825,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_38a,Melt_Inclusion,18.743,-155.19,,,86.33819403,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_39a,Melt_Inclusion,18.743,-155.19,,,87.52873587,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_44a,Melt_Inclusion,18.743,-155.19,0.693,33.512,88.89140235,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_44b,Melt_Inclusion,18.743,-155.19,,,88.79006744,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_46a,Melt_Inclusion,18.743,-155.19,,,84.76113916,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_47a,Melt_Inclusion,18.743,-155.19,0.481,33.999,86.93273377,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_47b,Melt_Inclusion,18.743,-155.19,,,86.59333845,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_47c,Melt_Inclusion,18.743,-155.19,0.521,29.848,86.20087509,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_47d,Melt_Inclusion,18.743,-155.19,0.547,28.559,86.33695451,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_51a,Melt_Inclusion,18.743,-155.19,,,85.54317318,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_52a,Melt_Inclusion,18.743,-155.19,,,86.50557578,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_52b,Melt_Inclusion,18.743,-155.19,0.493,48.507,86.48649709,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_53a,Melt_Inclusion,18.743,-155.19,0.764,37.192,84.14558856,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_53b,Melt_Inclusion,18.743,-155.19,0.777,44.039,84.15977206,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_53c,Melt_Inclusion,18.743,-155.19,0.854,33.546,84.00129825,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_59a,Melt_Inclusion,18.743,-155.19,0.634,32.782,85.16435027,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_63a,Melt_Inclusion,18.743,-155.19,,,86.29594544,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_64a,Melt_Inclusion,18.743,-155.19,0.641,37.092,86.89846905,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_70a,Melt_Inclusion,18.743,-155.19,0.49,35.54,86.71338988,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_75a,Melt_Inclusion,18.743,-155.19,0.727,36.597,84.64944973,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_76a,Melt_Inclusion,18.743,-155.19,0.472,30.544,87.87517494,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_77a,Melt_Inclusion,18.743,-155.19,0.504,31.85,87.59116987,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_79a,Melt_Inclusion,18.743,-155.19,0.482,49.81,86.93381823,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_79b,Melt_Inclusion,18.743,-155.19,,,87.30424622,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-2_84a,Melt_Inclusion,18.743,-155.19,0.493,25.869,87.89009177,52.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_9a,Melt_Inclusion,18.95,-155.27,0.48,41.403,86.99002042,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_15a,Melt_Inclusion,18.95,-155.27,0.304,28.261,86.7601977,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_15b,Melt_Inclusion,18.95,-155.27,0.441,30.23,87.43006398,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_25a,Melt_Inclusion,18.95,-155.27,,,87.2776202,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_26a,Melt_Inclusion,18.95,-155.27,0.238,31.302,86.79494313,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_28a,Melt_Inclusion,18.95,-155.27,,,85.59776617,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_29a,Melt_Inclusion,18.95,-155.27,0.52,41.53,86.61793258,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_29c,Melt_Inclusion,18.95,-155.27,0.471,27.592,86.93395002,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_30a,Melt_Inclusion,18.95,-155.27,,,85.60414546,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_31a,Melt_Inclusion,18.95,-155.27,0.444,31.536,87.08505474,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_31b,Melt_Inclusion,18.95,-155.27,,,87.0956411,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_32a,Melt_Inclusion,18.95,-155.27,,,87.14337633,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_34a,Melt_Inclusion,18.95,-155.27,0,33.975,87.29587195,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_34b,Melt_Inclusion,18.95,-155.27,,,87.34954477,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_37a,Melt_Inclusion,18.95,-155.27,0.446,25.964,87.22464746,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_40a,Melt_Inclusion,18.95,-155.27,,,86.35451416,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_41a,Melt_Inclusion,18.95,-155.27,,,86.79523439,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-1_42a,Melt_Inclusion,18.95,-155.27,0.514,30.142,86.82593593,56.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_44a,Melt_Inclusion,18.95,-155.27,0.301,37.377,88.34563247,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_45a,Melt_Inclusion,18.95,-155.27,0.458,33.935,86.33485604,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_46a,Melt_Inclusion,18.95,-155.27,0.425,41.72,86.03046261,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_46b,Melt_Inclusion,18.95,-155.27,,,86.91865534,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_48a,Melt_Inclusion,18.95,-155.27,,,88.03371448,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_49a,Melt_Inclusion,18.95,-155.27,0.417,25.368,87.97338079,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_50a,Melt_Inclusion,18.95,-155.27,,,86.7052265,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_52a,Melt_Inclusion,18.95,-155.27,,,86.91414148,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_53a,Melt_Inclusion,18.95,-155.27,,,85.04624538,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_57a,Melt_Inclusion,18.95,-155.27,0.431,27.536,88.68030806,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_58a,Melt_Inclusion,18.95,-155.27,0.45,35.288,86.9183786,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_58b,Melt_Inclusion,18.95,-155.27,0.272,31.78,86.70396755,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_58c,Melt_Inclusion,18.95,-155.27,0.451,30.285,87.2430506,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_60a,Melt_Inclusion,18.95,-155.27,,,88.20193679,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_62a,Melt_Inclusion,18.95,-155.27,0.491,28.032,86.63539906,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_62b,Melt_Inclusion,18.95,-155.27,0.122,29.003,86.74084142,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_64a,Melt_Inclusion,18.95,-155.27,,,87.78360285,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_69a2,Melt_Inclusion,18.95,-155.27,0.546,32.862,86.15664292,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_72a,Melt_Inclusion,18.95,-155.27,0.502,23.28,86.7555756,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_73a,Melt_Inclusion,18.95,-155.27,,,85.79415708,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_75a,Melt_Inclusion,18.95,-155.27,,,86.77776953,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_76a,Melt_Inclusion,18.95,-155.27,0.568,30.441,86.06131452,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_78a,Melt_Inclusion,18.95,-155.27,0.336,30.663,85.48868553,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,1804-12_79a,Melt_Inclusion,18.95,-155.27,0.487,26.31,88.2069924,,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_1a,Melt_Inclusion,18.95,-155.25,0.437,29.053,88.58724057,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_4a,Melt_Inclusion,18.95,-155.25,0.336,19.827,87.64084101,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_4b,Melt_Inclusion,18.95,-155.25,0.32,31.282,88.7115797,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_5a,Melt_Inclusion,18.95,-155.25,0.348,36.738,88.46610304,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_14a,Melt_Inclusion,18.95,-155.25,0.34,27.34,88.9068342,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_18a,Melt_Inclusion,18.95,-155.25,0.327,27.178,88.86766897,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_19a,Melt_Inclusion,18.95,-155.25,0.353,32.646,88.80295362,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_20a,Melt_Inclusion,18.95,-155.25,0.362,24.673,88.1249678,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_20b,Melt_Inclusion,18.95,-155.25,0.373,18.969,87.95626356,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_22a,Melt_Inclusion,18.95,-155.25,0.298,31.441,85.54042728,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_23a,Melt_Inclusion,18.95,-155.25,0.352,28.359,88.24605797,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_24a,Melt_Inclusion,18.95,-155.25,,,88.62437639,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_25a,Melt_Inclusion,18.95,-155.25,0.35,40.384,88.96575118,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_26a,Melt_Inclusion,18.95,-155.25,0.364,33.992,88.46631975,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_28a,Melt_Inclusion,18.95,-155.25,0.208,39.564,88.52805149,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_29a,Melt_Inclusion,18.95,-155.25,,,88.90010421,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_30a,Melt_Inclusion,18.95,-155.25,0.376,44.122,88.24535769,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_31a,Melt_Inclusion,18.95,-155.25,0.348,19.983,88.08134447,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_31b,Melt_Inclusion,18.95,-155.25,0.367,25.936,88.20382175,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_32b,Melt_Inclusion,18.95,-155.25,0.245,26.06,88.74657773,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_33a,Melt_Inclusion,18.95,-155.25,0.346,51.955,88.63519212,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_33b,Melt_Inclusion,18.95,-155.25,0.353,35.603,88.80079993,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_35a,Melt_Inclusion,18.95,-155.25,0.372,30.216,88.22366439,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_36a,Melt_Inclusion,18.95,-155.25,0.248,31.875,88.12589018,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_37a,Melt_Inclusion,18.95,-155.25,0.348,26.483,88.67501176,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_38a,Melt_Inclusion,18.95,-155.25,,,88.39459727,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_40a,Melt_Inclusion,18.95,-155.25,0.412,21.609,87.57422357,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_41a,Melt_Inclusion,18.95,-155.25,0.355,19.202,87.68741612,56.8,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,187-9_42a,Melt_Inclusion,18.95,-155.25,0.194,25.773,88.83378449,56.8,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_1a,Melt_Inclusion,18.824,-155.707,,,88.45329214,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_1b,Melt_Inclusion,18.824,-155.707,,,88.57955146,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_2a,Melt_Inclusion,18.824,-155.707,0.136,22.591,90.40468149,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_2b,Melt_Inclusion,18.824,-155.707,0.131,17.353,90.72677409,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_3a,Melt_Inclusion,18.824,-155.707,0.1,16.206,89.68728761,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_9a,Melt_Inclusion,18.824,-155.707,0.172,17.019,90.29924007,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_9b,Melt_Inclusion,18.824,-155.707,0.105,16.341,90.42704519,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_10a,Melt_Inclusion,18.824,-155.707,0.137,17.649,89.89773212,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_12a,Melt_Inclusion,18.824,-155.707,0.141,17.456,89.71390839,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_12b,Melt_Inclusion,18.824,-155.707,0.185,17.557,89.02131329,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_13a,Melt_Inclusion,18.824,-155.707,0.217,19.055,89.16990976,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_15a,Melt_Inclusion,18.824,-155.707,0.167,16.32,89.85457697,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_17a,Melt_Inclusion,18.824,-155.707,0.137,17.926,90.82206052,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_18a,Melt_Inclusion,18.824,-155.707,0.167,18.348,90.0987621,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_19a,Melt_Inclusion,18.824,-155.707,0.098,18.552,89.14278992,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_19b,Melt_Inclusion,18.824,-155.707,0.16,16.419,89.04701365,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_20a,Melt_Inclusion,18.824,-155.707,0.146,17.398,90.10712805,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_21a,Melt_Inclusion,18.824,-155.707,0.138,18.654,89.76667323,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_23a,Melt_Inclusion,18.824,-155.707,0.15,18.384,88.92290551,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_24a,Melt_Inclusion,18.824,-155.707,0.084,17.066,89.94272477,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_26a,Melt_Inclusion,18.824,-155.707,0.143,17.514,89.93139912,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_32a,Melt_Inclusion,18.824,-155.707,0.149,17.893,90.19895765,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,ML-2-50_33a,Melt_Inclusion,18.824,-155.707,0.143,15.511,90.51738552,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_39a,Melt_Inclusion,18.85,-155.701,0.196,17.129,89.30202055,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_39b,Melt_Inclusion,18.85,-155.701,0.151,17.904,89.17481396,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_41a,Melt_Inclusion,18.85,-155.701,0.204,16.49,89.40453571,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_43a,Melt_Inclusion,18.85,-155.701,0.17,18.248,89.17811475,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_44a,Melt_Inclusion,18.85,-155.701,0.168,19.432,89.15186814,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_45a,Melt_Inclusion,18.85,-155.701,0.192,20.156,86.65824091,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_46a,Melt_Inclusion,18.85,-155.701,0.209,20.066,88.35282014,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_46b,Melt_Inclusion,18.85,-155.701,0.202,19.745,88.45488255,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_48a,Melt_Inclusion,18.85,-155.701,0.117,20.362,87.38437369,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_52a,Melt_Inclusion,18.85,-155.701,0.152,16.998,89.48219066,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_54a,Melt_Inclusion,18.85,-155.701,0.283,32.688,84.18298275,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_55a,Melt_Inclusion,18.85,-155.701,0.155,32.675,89.82958956,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_57a,Melt_Inclusion,18.85,-155.701,0.153,18.797,90.02398486,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_58a,Melt_Inclusion,18.85,-155.701,0.211,20.082,84.57628316,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_59a,Melt_Inclusion,18.85,-155.701,0.175,26.905,89.97959281,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_69a,Melt_Inclusion,18.85,-155.701,0.155,18.071,89.97589924,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_76a,Melt_Inclusion,18.85,-155.701,0.171,30.377,89.8216439,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,185-3_77a,Melt_Inclusion,18.85,-155.701,0.178,18.959,89.02358013,,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_46a,Melt_Inclusion,18.856,-155.7,,,90.33091324,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_47a,Melt_Inclusion,18.856,-155.7,,,90.40059015,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_48a,Melt_Inclusion,18.856,-155.7,0.237,17.727,90.33091149,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_48b,Melt_Inclusion,18.856,-155.7,,,90.30120264,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_49a,Melt_Inclusion,18.856,-155.7,0.173,17.691,90.4025754,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_51a,Melt_Inclusion,18.856,-155.7,0.252,17.744,89.60539335,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_52a,Melt_Inclusion,18.856,-155.7,0.187,17.216,90.46936527,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_53a,Melt_Inclusion,18.856,-155.7,0.289,17.294,90.15461448,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_54a,Melt_Inclusion,18.856,-155.7,0.2,19.075,90.19115644,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_54b,Melt_Inclusion,18.856,-155.7,,,90.34691565,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_55a,Melt_Inclusion,18.856,-155.7,,,90.17815469,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_56a,Melt_Inclusion,18.856,-155.7,0.15,18.909,90.47460117,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_57a,Melt_Inclusion,18.856,-155.7,,,90.1547412,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_58a,Melt_Inclusion,18.856,-155.7,0.189,18.436,90.12839481,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_61a,Melt_Inclusion,18.856,-155.7,,,89.94449438,57.3,
Tucker_2019+Marske_Hauri_2019,Hawaii,Mauna Loa,Shield,184-2_62a,Melt_Inclusion,18.856,-155.7,0.14,16.651,90.3085813,57.3,
