Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Cr2O3,CO2,Fe2O3,src_FeIII_totFe,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
1011,1,MARR106,BOUGAULT/1980+ADs-ROY-BARMAN/1994+ADs-CHAUVEL/2001+ADs-DEBAILLE/2006,CHR0098-011,0.0,0.0,0.0,0.0,XRF+ADs-MS-ID+ADs-ICP-MS,0.0,0.0,WR,30.683,-41.817,50.13571617858575,1.5019687291367811,14.68925417095772,8.861014714415354,11.364896717134977,8.841589252185186,0.18023624749641373,0.080104998887295,2.5733730892543516,0.14,0.16862102265775594,0.0,0.0,0.0,1.444073456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,94.0,30.9,89.2,1.69,0.0,0.009,0.0,2.46,8.42,1.53,8.42,3.16,1.19,4.84,0.83,5.45,1.16,3.49,0.0,3.22,0.48,2.64,0.0,0.0,0.32,0.107,0.047,0.70254,0.513212,18.084,15.476,37.627,0.0,0.0,1.6032248792884243,0.14,0.0,0.0,10.29,100.00000000000001,48.43953691697885,12.1613641806729,9.299735021095689,1.3273241373337017,15.517880005107923,9.409099076389746,2.1305184692794468,0.06631964106706456,1.2434932700074568,0.14921919240089482,0.0,0.11590724522014358,0.0,0.0,0.13960284444617047,0.0,0.15789473684210534,1.7074814087170684,1427.2741266067342,0.24,39.0
1012,1,MARR106,Galeetal./thisstudy,CHR0098-011-101,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,30.683,-41.817,50.41093918783166,1.5702764417431485,14.97334568320241,8.477264005947303,11.528868327120668,8.560539311438456,0.11143897328499766,0.060784894519089624,2.5428347540485827,0.0,0.17735006057519717,0.0,8.3,0.0,0.0,285.0,355.0,46.5,167.0,65.0,82.0,16.8,0.722,95.0,35.6,91.6,1.719,0.0,0.009,0.58,2.634,8.753,1.605,9.271,3.249,1.204,4.38216,0.868,5.689,1.269,3.70689,0.0,3.413,0.53,2.432,0.118,0.0,0.333,0.106,0.036,0.702562,0.0,0.0,0.0,0.0,0.052565561082218326,0.0,1.5337927992062583,0.14,0.02125075,0.005912475,9.73,99.99999999999999,48.85617803495738,12.623279408833794,8.937540511522466,1.293064053236831,14.741043146379118,9.719412697735379,2.143736895546202,0.05124470666644307,1.3238215888831113,0.09394862888847906,0.04431539743100667,0.0,0.01791544525671441,0.004984512179296871,0.14951497248379195,0.0,0.14566424604869724,1.5438632831294856,1403.1650942435472,0.24,39.0
1025,1,MARR112,CHAUVEL/2001+ADs-DEBAILLE/2006,CHR0098-015,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,WR,27.767,-44.083,50.248092460284134,1.4119133194300642,15.27069370305566,8.163863057198178,11.395442251853995,8.94211768972374,0.17023068390291557,0.09012212677213176,2.653595954957213,0.13,0.1768396398662052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,117.0,27.6,84.2,1.76,0.0,0.007,0.0,2.73,8.83,1.54,8.61,3.11,1.16,4.47,0.77,5.21,1.1,3.27,0.0,3.04,0.44,2.33,0.0,0.0,0.2,0.095,0.041,0.0,0.0,18.123,15.44,37.579,0.0,0.0,1.4770891129557668,0.14,0.0,0.0,9.48,100.00000000000001,48.97555713251893,13.32537524148227,8.528549122607284,1.2889242020030363,13.895259622146405,9.943788212988082,2.315557009175609,0.07864155880219044,1.2320510879009847,0.14854516662635972,0.0,0.11343942947700295,0.0,0.0,0.15431221427185365,0.0,0.11894273127753312,1.480977122503832,1383.4817513590078,0.24,39.0
1033,1,MARR116,Sunetal./2008,TAG-6-5,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,26.14,-44.81,50.642244490287304,1.3538025754829281,15.97487039069855,7.649686523184348,11.371941634056595,8.554026643606944,0.0,0.11030983948379412,2.7677741543206524,0.14,0.19128468250864608,0.0,0.0,35.8,1.341297162,274.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,133.0,27.5,77.0,2.3277,0.0,0.0,0.0,2.96201,9.53737,0.0,8.71731,3.01656,1.17411,3.9629,0.0,4.80051,0.0,2.94649,0.0,2.86862,0.43,2.11572,0.144599,0.0,0.358294,0.137,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384059066370222,0.14,0.0,0.0,8.87,99.99999999999999,49.50180579010594,14.23418344449253,8.002578037712684,1.2332463529843603,12.829428295390603,10.132808553706559,2.466186208838638,0.09829003006240947,1.2062867325841153,0.0,0.0,0.12474502975556355,0.0,0.0,0.17044152436660392,0.0,0.10233393177737889,1.3224150256920078,1352.6278109528607,0.24,39.0
1044,1,MARR116,Sunetal./2008,TAG-537-7,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,26.05,-44.86,50.36347111449182,1.1630823510414197,15.872063462918684,8.019252278990754,9.926306271819014,10.20705028758763,0.0,0.08021257593389101,2.7773604417109765,0.12,0.14027655491894794,0.0,4.8,29.5,1.061540902,233.0,0.0,0.0,0.0,0.0,0.0,13.4,0.439149,96.0,23.1,57.9,1.14071,0.0,0.0,0.0,2.03025,6.99524,0.0,6.90891,2.51479,0.975293,3.32484,0.0,4.08733,0.0,2.55799,0.0,2.44664,0.37,1.67582,0.0796759,0.0,0.332205,0.075,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450924660586872,0.14,0.0,0.0,9.3,100.00000000000001,49.544350830976946,14.597961366107693,8.214663828540479,1.33445422454764,13.241792718571896,9.12948942037058,2.554412696406717,0.07377365188178242,1.0697179522858435,0.0,0.0,0.1103672101630318,0.0,0.0,0.12901610014737988,0.0,0.07621247113163977,1.3737390844708048,1357.920610107777,0.24,39.0
1049,1,MARR116,Sunetal./2008,TAG-506,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,26.18,-44.81,50.99933189850342,1.1729746082415764,16.08078009931187,7.432047321210645,11.7197206584137,8.611839217773626,0.0,0.0701779680144533,2.4061017604955417,0.12,0.16234489900111526,0.0,5.9,35.1,1.227160267,278.0,0.0,0.0,0.0,0.0,0.0,17.1,0.608647,107.0,27.1,69.3,1.49537,0.0,0.0,0.0,2.35915,8.09666,0.0,8.02568,2.85135,1.11916,3.99003,0.0,4.89346,0.0,3.02233,0.0,2.88984,0.43,2.07653,0.10592,0.0,0.404603,0.092,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3446815690340448,0.14,0.0,0.0,8.62,99.99999999999999,49.97955710365987,14.56250373015374,7.7457896209614745,1.217722662954964,12.320835617852373,10.613196297100798,2.1789282389257423,0.06355207363533426,1.0622275164763018,0.0,0.0,0.10867012898791062,0.0,0.0,0.14701700929150407,0.0,0.0892531876138434,1.1458234649320467,1332.9102159426766,0.24,39.0
1054,1,MARR116,Sunetal./2008,TAG-516T,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,26.1,-44.85,50.45336662199937,1.0645017639195726,16.45960746286962,7.461956515686786,11.769774219940937,8.887585481781338,0.0,0.05021234735469683,2.37002279514169,0.1,0.1328797466961861,0.0,5.4,34.7,1.065614357,253.0,0.0,0.0,0.0,0.0,0.0,16.8,0.400979,109.0,24.6,57.8,1.07822,0.0,0.0,0.0,1.90031,6.61589,0.0,6.65602,2.38701,0.98379,3.43326,0.0,4.34168,0.0,2.76297,0.0,2.65465,0.39,1.7127,0.0746266,0.0,0.338741,0.063,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3500930446098178,0.14,0.0,0.0,8.64,100.00000000000001,49.55783460531213,15.013241661379361,7.744036995770339,1.2314554396147703,12.326974005068248,10.735521188002819,2.1617602392224122,0.045800005068271504,0.9709601074473572,0.0,0.0,0.09121263490181636,0.0,0.0,0.1212031182124507,0.0,0.08340971585701198,1.1982116161299097,1334.8204844886172,0.24,39.0
1055,1,MARR116,Sunetal./2008,TAG-520,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,26.05,-44.87,50.522134754958394,1.0742981754333363,16.32531619864117,7.391171446981354,12.19880638459349,8.704827271969181,0.0,0.050200849319314775,2.279118559096891,0.1,0.11684046875673236,0.0,5.5,35.0,1.052305509,261.0,0.0,0.0,0.0,0.0,0.0,16.9,0.403168,89.0,24.8,52.1,1.02325,0.0,0.0,0.0,1.69072,5.81865,0.0,6.14459,2.38926,0.949612,3.45299,0.0,4.353,0.0,2.75362,0.0,2.67887,0.39,1.59157,0.0680781,0.0,0.288349,0.061,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3372858902501628,0.14,0.0,0.0,8.56,100.00000000000004,49.60653972079317,14.868437251769514,7.687480802660462,1.2179458642593544,12.212050571405557,11.110179127244729,2.075728939822677,0.045720901758208816,0.9784272976256683,0.0,0.0,0.09107595265448556,0.0,0.0,0.10641357000616064,0.0,0.0846681922196797,1.1605280282701727,1333.304602931666,0.24,39.0
1058,1,MARR116,ArevaloandMcDonough(2008),KNO0115-002-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,26.27,315.27,50.197585173633655,1.384069281510778,15.345115947184714,7.943955906619035,11.333320928312894,9.267246493593905,0.17050128830205238,0.10029487547179552,2.617696249813863,0.14,0.2029125802595178,0.0,0.0,0.0,1.385140234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,29.7,73.9,1.93215,0.0,0.0,0.0,2.66054,10.1158,1.62014,8.52359,2.95565,1.1308,4.18971,0.762177,4.87256,1.06064,3.09874,0.0,3.00214,0.47,2.2472,0.127274,0.0,0.584042,0.154,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4373012752978125,0.14,0.0,0.0,9.21,100.00000000000001,49.15038745562051,13.741568885378403,8.238352914010456,1.2871049362889087,13.30042145853631,10.149001856521291,2.344149986329255,0.08981417572142736,1.239435624955699,0.15268409872642674,0.0,0.12537016015873914,0.0,0.0,0.18170844775256306,0.0,0.09828674481514886,1.3980948530563055,1366.593434446172,0.24,39.0
1060,1,MARR116,Galeetal./thisstudy,KNO0115-002-012,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,26.27,-44.73,50.691990997321945,1.4520621680386572,14.750948782903048,7.91464009577705,11.50634090397529,9.193055656961981,0.17024177142522187,0.09012799663688216,2.6137119024695825,0.13,0.18488256376779094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734,106.0,33.9,92.4,2.157,0.0,0.01,0.0,2.775,9.231,1.675,9.235,3.338,1.198,4.34589,0.824,5.575,1.165,3.54145,0.0,3.266,0.48,2.411,0.147,0.0,0.0,0.117,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4319971607225455,0.14,0.0,0.0,9.19,99.99999999999999,49.59285589529471,13.204208639868979,8.215969240272186,1.2818422435169767,13.250921066026223,10.299820588736917,2.339645930078616,0.08067744586477978,1.2998032944881215,0.15239073107791748,0.0,0.11636859082396886,0.0,0.0,0.16549633395061836,0.0,0.09869310500225333,1.3259767804029863,1365.983162836049,0.24,39.0
1063,1,MARR117,Sunetal./2008,TAG-3378,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,25.83,-45.09,50.555215105948015,1.0857904488832673,16.966744210587127,6.763358263371005,11.85236676911828,8.879127502550082,0.0,0.050737871443143324,2.4861557007140234,0.07,0.13680858180186278,0.0,5.2,33.5,1.073891486,237.0,0.0,0.0,0.0,0.0,0.0,16.5,0.488589,110.0,24.3,59.3,1.22193,0.0,0.0,0.0,1.94418,6.74095,0.0,6.95563,2.53383,0.999731,3.45077,0.0,4.2959,0.0,2.73675,0.0,2.61451,0.39,1.76958,0.0880999,0.0,0.350478,0.077,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2236955455832101,0.14,0.0,0.0,7.75,100.00000000000001,50.057951414925085,16.152382646729738,6.929865904355428,1.164961199982322,10.765669746277887,11.2834826144619,2.36682640457463,0.04830257968519657,1.033675205263203,0.0,0.0,0.06664017393304898,0.0,0.0,0.13024210981156994,0.0,0.04625655698617075,1.0278666996843846,1297.0684079989142,0.24,39.0
1064,1,MARR117,ArevaloandMcDonough(2008),KNO0115-004-006,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,25.8,314.92,50.6147192275275,1.5453344094050823,15.363032342851826,7.766810603113856,11.138449314543127,8.930828729678723,0.17058886337588572,0.11038102924322017,2.7394564530362824,0.15,0.21514868141747148,0.0,0.0,0.0,1.542898164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,28.8,78.3,2.34205,0.0,0.0,0.0,2.92866,10.7203,1.66675,8.7046,2.88617,1.14027,3.93368,0.728993,4.72499,1.00278,2.91514,0.0,2.82083,0.41,2.12621,0.156598,0.0,0.537435,0.139,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40525034580702,0.14,0.0,0.0,9.0,100.0,49.523101179090865,13.763117457110527,8.081522027290129,1.2589067792326896,12.977465924019132,9.978484897055981,2.45416790711377,0.09888588636722155,1.3844024091410976,0.15282364256752412,0.0,0.13437891507968772,0.0,0.0,0.19274297593136766,0.0,0.09788001804239971,1.3353258464389894,1357.1568248861158,0.24,39.0
1065,1,MARR117,ArevaloandMcDonough(2008),KNO0115-005-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,25.73,314.89,50.23557770113474,1.1841386673459646,15.75506531977258,7.335638693473729,11.841386673459647,9.533319779480223,0.16056117523335114,0.07024551416459113,2.438522848856521,0.09,0.1183052872398449,0.0,0.0,0.0,1.184023372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,24.0,47.3,1.07539,0.0,0.0,0.0,1.56796,5.89459,0.978008,5.49418,2.01105,0.83179,3.06668,0.575025,3.87654,0.820396,2.63864,0.0,2.37672,0.38,1.56244,0.0776111,0.0,0.409795,0.066,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.327238339838812,0.14,0.0,0.0,8.5,100.0,49.622637916406426,14.7948303749935,7.517716599738845,1.2463462198699828,11.884569707279882,11.11968142833908,2.289900497530843,0.06596421186302845,1.1119681428339059,0.1507753414012079,0.0,0.08451470728454184,0.0,0.0,0.11109485245876817,0.0,0.05838041431261774,1.1770518944327695,1331.2059961093041,0.24,39.0
1066,1,MARR117,Galeetal./thisstudy,KNO0115-005-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,25.73,-45.11,50.66175692286827,1.0813181319505483,15.348710150742503,7.36197428169665,11.88448724653056,9.561655703821978,0.16019527880748863,0.05006102462734019,2.4429780018142013,0.09,0.11486001490496935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,93.0,26.5,56.9,1.144,0.0,0.005,0.0,1.712,5.736,1.086,6.22,2.4,0.957,3.44565,0.632,4.351,0.947,2.98206,0.0,2.636,0.4,1.58,0.079,0.0,0.0,0.079,0.024,0.0,0.513189,0.0,0.0,0.0,0.0,0.0,1.3320032422354855,0.14,0.0,0.0,8.55,99.99999999999999,50.018117560491795,14.406038598315035,7.544376951318081,1.2501956146326019,11.929227839959069,11.154577831832972,2.292937650351513,0.0469864272613015,1.0149068288441114,0.15035656723616475,0.0,0.0844724710490173,0.0,0.0,0.10780565870833042,0.0,0.05882352941176475,1.1246072995254146,1331.5071115563487,0.24,39.0
1072,1,MARR118,Galeetal./thisstudy,KNO0115-007-002,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,25.15,-45.43,48.87479408975275,0.9611361180830039,16.87100632805273,7.201772483091308,12.474319830438988,9.355739872829242,0.15337278480047933,0.05112426160015979,2.6482367508882767,0.08,0.10547957653344968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,103.0,24.1,53.9,1.021,0.0,0.004,0.0,1.506,5.158,0.982,5.701,2.229,0.9,3.03273,0.583,3.968,0.828,2.53433,0.0,2.37,0.34,1.6,0.0,0.0,0.0,0.046,0.016,0.0,0.513182,0.0,0.0,0.0,0.0,0.0,1.303017903929591,0.14,0.0,0.0,8.19,99.99999999999997,48.37233073737601,15.89193283531595,7.382868493921384,1.2273999908370195,11.607813492584231,11.750398823688158,2.4945518814223178,0.0481573722282301,0.9053585978907251,0.14447211668469007,0.0,0.07535736766995903,0.0,0.0,0.09935829038128458,0.0,0.05571293673276681,1.3570233512723244,1336.5401998957532,0.24,39.0
1073,1,MARR118,Galeetal./thisstudy,KNO0115-006-012,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,25.55,-45.29,50.82834607801596,1.4419388958302402,15.320600768196302,7.6298594518528455,11.485443843870039,8.691687233198946,0.17022889742440336,0.09012118098939001,2.76371621700796,0.14,0.19758568258696038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808,128.0,32.7,94.9,2.585,0.0,0.009,0.0,3.105,9.866,1.744,9.478,3.227,1.221,4.22592,0.804,5.376,1.124,3.47838,0.0,3.198,0.47,2.394,0.16,0.0,0.0,0.135,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3804717510269375,0.14,0.0,0.0,8.86,99.99999999999999,49.72316884207354,13.733338559967573,7.9601102788476235,1.2374505553776802,12.7444920435796,10.295515900838422,2.477386563758856,0.08078434447039734,1.2925495115263574,0.15259265066630642,0.0,0.1254955616614381,0.0,0.0,0.17711518723220943,0.0,0.0974729241877257,1.2858689113166395,1352.8915103484755,0.24,39.0
1074,1,MARR119,LAWSON/1996,DAR0057-032-001-2C,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,WR,24.63,-46.137,50.0433432193604,1.3814725673678208,15.846891841617827,7.980706957659232,11.141876575944815,8.809390284664364,0.17018140322647068,0.13013872011435995,2.792977147069725,0.12,0.20742109852073368,0.0,0.0,36.0,0.0,263.0,353.0,44.8,180.0,68.0,72.8,15.3,1.19,136.0,29.9,93.0,2.65,0.0,0.013,0.0,3.33,10.36,1.71,9.27,3.12,1.18,3.98,0.74,4.88,1.03,3.02,0.0,3.08,0.46,2.44,0.182,0.0,0.525,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.05164953532435339,0.0,1.4439506491298848,0.14,0.022905,0.00569632,9.27,99.99999999999999,48.859329021627474,13.943592546132056,8.339413185033365,1.2705241954964042,13.48743188602606,9.803675618348073,2.4575251550036974,0.11450834055572769,1.215550076668495,0.14974167611133624,0.045446140666428284,0.1055873367635115,0.020153982904735336,0.005012160484606066,0.18250867817805214,0.0,0.11229471815357309,1.4872084315042422,1373.0579668594655,0.24,39.0
1087,1,MARR120,LAWSON/1996,DAR0057-015-001-2B,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,WR,24.04,-46.303,50.16786057976329,1.2106723434685598,16.269034962643623,7.382900072715544,11.69649561582435,8.804889770680436,0.16008890492146244,0.060033339345548414,2.701500270549679,0.1,0.15428568211805943,0.0,0.0,34.5,0.0,248.0,386.0,46.3,134.0,74.0,71.7,14.6,0.61,112.0,27.9,74.3,1.65,0.0,0.009,0.0,2.46,7.71,1.36,7.38,2.57,1.0,3.44,0.6,4.29,0.95,2.65,0.0,2.71,0.36,1.92,0.111,0.0,0.415,0.081,0.043,0.0,0.0,0.0,0.0,0.0,0.05644910885326179,0.0,1.335789349116191,0.14,0.017051499999999997,0.005887045,8.58,100.00000000000001,49.308672330134925,14.873142843983993,7.661465354028317,1.2211778906675326,12.15982602645059,10.692929879838415,2.4697100663442035,0.05488244591876012,1.106795992694997,0.14635318911669365,0.05160574436762638,0.09141994517889447,0.015588471952179186,0.0053819333116568455,0.14104788601121346,0.0,0.08130454754248972,1.280696385124813,1339.6724748501993,0.24,39.0
1089,1,MARR120,LAWSON/1996,DAR0057-007-001-3C,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,WR,23.855,-46.3,50.16227460363346,1.2017314738343012,16.493764478375784,7.294710334753181,11.746925156730295,8.65246661160697,0.16023086317790686,0.1301875763320493,2.6037515266409863,0.12,0.18025972107514518,0.0,0.0,33.9,0.0,241.0,368.0,44.2,114.0,74.0,62.0,14.2,1.41,124.0,27.1,78.9,2.83,0.0,0.0,0.0,3.01,9.0,1.44,7.85,2.6,0.96,3.45,0.66,4.14,0.87,2.58,0.0,2.58,0.37,1.93,0.163,0.0,0.533,0.166,0.085,0.0,0.0,0.0,0.0,0.0,0.05386448881279057,0.0,1.3198331650271191,0.14,0.0145065,0.005620030000000001,8.47,99.99999999999999,49.2998347616295,15.083540365971459,7.5789773477558136,1.2069868493111178,12.000150578899166,10.74255789270462,2.381129626686446,0.11905648133432227,1.0989829046245139,0.1465310539499351,0.04925905134424179,0.1097399472564079,0.013266187873959018,0.005139514964828594,0.164847435693677,0.0,0.08088235294117653,1.258778007610396,1333.0290097954435,0.24,39.0
1106,1,MARR121,REYNOLDS/1997,KNO0115-017,0.0,0.0,0.0,0.0,DCP,0.0,0.0,GL,23.195,-44.975,49.82555387308819,1.3436555079480417,16.04364785609602,8.235404990132288,11.240580779177273,8.62346072265161,0.17046375847102022,0.0902455191905401,2.887856614097283,0.13,0.0,0.0,0.0,35.4,0.0,246.0,335.0,0.0,127.0,68.0,71.0,0.0,0.0,133.0,30.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04909717226042144,0.0,1.4900332068873294,0.14,0.016160749999999998,0.0,9.55,100.00000000000001,48.4649232622843,13.768595645625103,8.654549354131538,1.2787406522632236,14.16379239788148,9.646622324216096,2.4783472162125193,0.07744835050664123,1.1531198853211,0.14629132873476666,0.042135000609633017,0.11156548996749248,0.013869092246093532,0.0,0.0,0.0,0.13156752062527147,1.636615438403147,1400.1336970932339,0.24,39.0
1113,1,MARR121,Sunetal./2008,88562,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,23.37,-44.94,50.50635104018606,1.3554678628850256,16.134113741056833,7.411779197709819,11.744016334399362,8.517193586187997,0.0,0.10115431812574818,2.6907048621449015,0.1,0.1982046032564985,0.0,5.5,34.4,1.302287145,262.0,0.0,0.0,0.0,0.0,0.0,17.4,0.467202,142.0,25.9,79.2,2.03866,0.0,0.0,0.0,3.01244,9.79714,0.0,8.74321,3.0246,1.13235,3.87082,0.0,4.59281,0.0,2.77814,0.0,2.63231,0.4,2.15053,0.135401,0.0,0.451911,0.104,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3410144540477498,0.14,0.0,0.0,8.52,100.0,49.528494469980075,14.591822406379643,7.735977769849435,1.2128242723403044,12.288923502187165,10.621382955364766,2.433495147396228,0.09148477997730199,1.2258960516958457,0.0,0.0,0.09044080536786797,0.0,0.0,0.1792578394613648,0.0,0.09049567985447936,1.2547003024881769,1339.6124722934592,0.24,39.0
1127,1,MARR121,Galeetal./thisstudy1,AII0129-7-R039,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,23.383,-44.927,50.477046423979466,1.3431144203362289,15.876815237407364,7.628689442670924,11.366356363143908,8.519755651386527,0.16037187108492287,0.12027890331369215,2.9167634053570346,0.19,0.2105482202506181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,142.0,32.2,103.3,2.447,0.0,0.005,0.0,3.387,10.503,1.79,9.881,3.302,1.285,4.27707,0.808,5.239,1.13,3.3088,0.0,3.068,0.47,2.467,0.169,0.0,0.147,0.127,0.049,0.702437,0.513192,0.0,0.0,0.0,0.0,0.0,1.3802600610693077,0.14,0.0,0.0,8.85,99.99999999999999,49.33647094505462,14.146822664089074,7.979157314018188,1.2298621620453412,12.777167921933549,10.127838952700138,2.5989428000315176,0.10717289897037185,1.1967640385024867,0.14289719862716263,0.0,0.16929694437987616,0.0,0.0,0.18760615964763622,0.0,0.10193084867534806,1.37401457699048,1355.9202539502298,0.24,39.0
1158,1,MARR122,REYNOLDS/1997,KNO0115-018-B,0.0,0.0,0.0,0.0,DCP,0.0,0.0,GL,22.928,-45.0,49.28865830322617,1.3413241699090794,15.985781338394029,8.272766966142223,11.140998515737355,9.299180252578617,0.18017787356987633,0.09008893678493816,2.662628576088173,0.14,0.19639388219116521,0.0,0.0,36.8,0.0,252.0,309.0,0.0,150.0,69.0,70.0,0.0,0.0,118.0,32.2,103.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,8.45,2.95,1.12,4.09,0.0,4.74,0.0,3.01,0.0,3.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04520806990167054,0.0,1.496793115476699,0.14,0.0190875,0.0,9.61,100.00000000000001,48.16908069095012,14.022208779600776,8.597843123331755,1.3129383619600998,14.024728063339678,9.772522461925918,2.3355714059948762,0.07902309268403689,1.1765660466289942,0.15804618536807377,0.039655052278332735,0.12280345812245,0.016742935763658998,0.0,0.1722703420512008,0.0,0.11465250110668443,1.622316055231334,1388.9375996649278,0.24,39.0
1160,1,MARR122,REYNOLDS/1997,KNO0115-018-A,0.0,0.0,0.0,0.0,DCP,0.0,0.0,GL,22.928,-45.0,48.81413976814161,1.0907628607477318,16.7216948652244,7.986385540417887,11.287894558930654,9.64674676844783,0.17011897828175632,0.08005598977965003,2.561791672948801,0.11,0.14950456091349645,0.0,0.0,36.4,0.0,214.0,314.0,0.0,165.0,76.0,63.0,0.0,0.0,111.0,27.7,80.0,0.0,0.0,0.0,0.0,2.38,7.47,0.0,6.62,2.27,0.93,3.22,0.0,3.94,0.0,2.55,0.0,2.57,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04592636010481008,0.0,1.4449780760613584,0.14,0.02099625,0.0,9.28,99.99999999999999,47.99035015258721,15.126113280976206,8.239775513724501,1.3070984875155385,13.300246005196092,10.210805374590763,2.317345900616345,0.07241705939426078,0.9866824342468029,0.153886251212804,0.04154407379918072,0.0995038167074612,0.01899279101403668,0.0,0.13523885841878197,0.0,0.0900818926296634,1.5674970738842988,1370.6165247034646,0.24,39.0
