,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
1288,1,MARR187,Kelley/Kingsley/andSchilling/inrevision,END0061-016-001,,,,,ICP-MS,,,GL,-12.68,-14.66,50.33,1.18,16.11,8.67,11.33,8.65,0.18,0.11,2.69,0.39,,,4.6,35.3,1.3360601,253.0,354.0,46.5,185.0,82.0,87.4,15.8,1.58,127.0,28.2,84.8,3.577,0.764,0.03,,3.25,9.79,1.61,8.5,2.96,1.091,3.77,0.727,4.83,1.049,3.02,,2.8,0.42,1.82,0.2277,0.017,0.374,0.217,0.06,0.702575,0.513157,18.614,15.505,38.086
1289,1,MARR189,Kelley/Kingsley/andSchilling/inrevision,END0061-017-001,,,,,ICP-MS,,,GL,-14.66,-13.49,50.67,1.45,15.04,9.43,11.45,8.04,0.21,0.11,2.91,0.32,,,5.5,40.8,1.606510851,308.0,255.0,42.3,83.0,79.0,95.8,16.1,1.46,129.0,33.9,108.3,4.027,1.003,0.027,,4.14,12.69,2.06,10.69,3.68,1.273,4.44,0.886,5.84,1.29,3.69,,3.43,0.51,2.46,,0.02,0.473,0.243,0.07,0.702376,0.513118,18.625,15.558,38.176
1290,1,MARR189,Kelley/Kingsley/andSchilling/inrevision,END0061-018-001,,,,,ICP-MS,,,GL,-15.46,-13.26,48.92,1.8,16.5,7.88,9.83,6.35,0.17,1.13,3.68,1.8,,,5.4,30.8,1.91769616,244.0,196.0,36.9,106.0,64.0,82.1,17.6,23.34,447.0,30.5,209.3,39.3,1.496,0.302,,24.78,49.55,5.75,23.52,5.26,1.699,5.26,0.918,5.44,1.126,3.14,,2.8,0.42,4.43,2.3589,0.051,1.67,2.98,0.866,0.702918,0.512971,18.889,15.56,38.465
1291,1,MARR190,Kelley/Kingsley/andSchilling/inrevision,END0061-019-001,,,,,ICP-MS,,,GL,-16.82,-14.32,50.99,1.6,15.11,9.15,11.31,8.12,0.14,0.17,2.67,0.29,,,4.1,39.1,1.522871452,280.0,318.0,46.0,149.0,78.0,92.9,16.2,2.94,132.0,33.4,102.7,6.36,0.895,0.043,,4.57,12.96,2.05,10.5,3.58,1.246,4.42,0.859,5.65,1.247,3.59,,3.32,0.49,2.31,0.4098,0.021,0.443,0.337,0.102,0.702313,0.513207,18.549,15.546,37.995
1292,1,MARR190,Kelley/Kingsley/andSchilling/inrevision,END0061-020-001,,,,,ICP-MS,,,GL,-17.33,-14.18,51.34,1.47,15.28,8.59,11.75,7.86,0.13,0.2,2.59,0.29,,,3.7,37.2,1.296494157,264.0,284.0,41.4,103.0,70.0,85.4,14.6,3.25,124.0,29.5,88.8,6.95,0.743,0.047,,4.6,12.42,1.9,9.39,3.09,1.072,3.9,0.741,4.94,1.071,3.12,,2.91,0.43,1.86,0.4356,0.021,0.428,0.389,0.115,0.702446,0.513195,18.54,15.558,38.072
1293,1,MARR191,Kelley/Kingsley/andSchilling/inrevision,END0061-022-001,,,,,ICP-MS,,,GL,-18.38,-12.84,51.01,1.6,14.98,8.96,11.89,8.01,0.15,0.12,2.57,0.34,,,,38.8,1.360267112,281.0,313.0,43.0,124.0,72.0,85.9,15.4,1.5,117.0,31.6,91.7,4.265,0.734,0.029,,3.57,10.74,1.78,9.24,3.25,1.16,4.11,0.804,5.38,1.181,3.41,,3.21,0.47,2.04,0.2706,0.018,0.369,0.231,0.069,0.702411,0.513154,18.698,15.522,38.029
1294,1,MARR194,Sunetal./2008,t831/1-1+ACM-,,,,,LA-ICP-MS,,,GL,-21.05,-11.59,50.16,1.38,15.34,9.95,11.28,7.98,,0.07,2.5,0.11,,,6.4,38.3,1.491510851,306.0,,,,,,18.2,0.569534,106.0,31.4,85.3,1.74444,,,,2.71062,9.28257,,9.0017,3.18476,1.20754,4.43612,,5.42661,,3.39931,,3.29743,0.49,2.39026,0.117494,,0.418059,0.099,0.042,,,,,
1295,1,MARR194,Kelley/Kingsley/andSchilling/inrevision,END0063-001-006,,,,,ICP-MS,,,GL,-20.79,-11.6,49.81,1.3,15.81,6.35,12.33,8.53,0.07,0.05,2.67,0.31,,,4.6,41.6,1.415025042,286.0,390.0,46.2,144.0,77.0,,16.8,0.36,113.0,31.4,89.2,,,0.017,,2.12,9.3,1.63,8.84,3.25,1.179,3.79,0.781,5.38,1.178,3.42,,3.21,0.48,2.03,,0.015,0.313,0.057,0.023,0.702397,0.513073,18.533,15.511,37.969
1296,1,MARR194,Kelley/Kingsley/andSchilling/inrevision,END0061-025-001,,,,,ICP-MS,,,GL,-20.31,-11.71,51.19,1.78,14.8,10.13,11.17,7.34,0.2,0.08,2.78,0.22,,,7.0,44.5,1.803005008,347.0,233.0,47.2,105.0,74.0,99.8,19.2,0.69,115.0,40.0,119.7,,,,,3.24,11.57,2.11,11.71,4.18,1.433,5.01,1.008,6.83,1.547,4.45,,4.19,0.62,2.97,,0.018,0.366,0.058,0.028,0.702413,0.513089,18.523,15.523,37.96
1297,1,MARR195,JennerandO'Neill/2012,AII0060-009-011,,,,,LA-ICP-MS,,,GL,-21.93,-11.81,50.19,1.92,14.76,10.59,10.56,8.3,,0.07,2.94,0.16,,,6.6,42.3,2.016386593,353.0,310.0,45.7,149.0,65.0,110.2,19.4,0.381808007,122.0,39.9,126.2,1.895764355,1.579743059,0.004,0.615356456,3.859741974,12.70452405,2.301604478,13.01199089,4.606874142,1.603606775,5.919316727,1.07253738,7.045994957,1.512863242,4.359994735,,4.239589404,0.6,3.484689816,0.130832907,0.01,0.549823794,0.111,0.047,0.70229,0.513182,18.375,15.518,37.842
1298,1,MARR195,JennerandO'Neill/2012,AII0060-009-097,,,,,LA-ICP-MS,,,GL,-21.93,-11.81,50.07,1.99,14.77,10.58,10.57,8.19,,0.1,3.04,0.16,,,7.0,38.3,1.879036788,325.0,286.0,44.5,141.0,64.0,105.1,18.5,0.347196012,118.0,35.8,120.5,1.91975559,1.322261076,0.004,0.588296182,3.611330309,12.44579633,2.208523617,11.74080049,4.271327581,1.567240243,5.527397126,1.01160039,6.832618474,1.490757623,4.187204268,,4.038037066,0.58,3.302021734,0.121757823,0.012,0.503602125,0.096,0.047,0.70232,0.513182,18.299,15.489,37.726
1299,1,MARR195,JennerandO'Neill/2012,AII0060-009-096,,,,,LA-ICP-MS,,,GL,-21.93,-11.81,50.42,1.17,15.62,8.74,12.28,8.79,,0.04,2.43,0.09,,,5.1,37.3,1.098054555,244.0,408.0,41.9,123.0,86.0,79.5,16.1,,88.0,21.7,52.6,0.583655341,0.680655536,,0.248052858,1.446555838,5.240681567,0.990376497,5.721943944,2.277337453,1.00490254,3.284775273,0.61529014,4.335782115,0.90551692,2.715433593,,2.500932061,0.35,1.673418623,0.042136044,,0.249048904,0.035,0.019,,,,,
1300,1,MARR195,Galeetal./thisstudy,AII0060-009-017,,,,,ICP-MS,,,GL,-21.93,-11.81,50.22,1.92,14.78,10.64,10.48,8.26,,0.11,2.88,0.14,,,6.6,,,331.0,320.0,44.6,138.0,60.0,87.4,17.5,0.422,120.0,41.0,136.9,1.876,,0.005,0.85,3.737,13.136,2.275,12.691,4.412,1.502,5.7474,1.077,7.228,1.54,4.62818,,4.199,0.63,3.667,0.151,,,0.11,0.043,,,,,
1301,1,MARR197,Sunetal./2008,t835/1-1+ACM-,,,,,LA-ICP-MS,,,GL,-23.32,-13.52,51.67,1.64,14.89,9.68,11.27,7.02,,0.13,2.72,0.12,,,6.5,38.4,1.614430718,320.0,,,,,,18.1,0.551499,115.0,33.3,98.9,2.11803,,,,3.3444,11.0874,,10.44,3.54353,1.33656,4.8687,,5.74987,,3.57021,,3.40163,0.51,2.69742,0.145355,,0.508013,0.116,0.055,,,,,
1302,1,MARR199,Kelley/Kingsley/andSchilling/inrevision,END0063-009-005,,,,,ICP-MS,,,WR,-24.52,-13.36,50.14,1.06,16.63,8.56,12.5,7.84,0.1,0.09,2.6,0.15,,,4.5,35.5,1.156928214,252.0,384.0,45.2,204.0,66.0,78.6,15.5,,94.0,25.4,64.1,0.83,,,,1.34,5.09,1.02,5.63,2.15,0.893,2.97,0.602,4.11,0.897,2.6,,2.45,0.36,1.27,,0.016,0.318,0.047,0.021,0.702693,0.513083,18.295,15.511,37.965
1303,1,MARR200,Sunetal./2008,838/2+ACM-,,,,,LA-ICP-MS,,,GL,-25.16,-13.7,50.91,1.6,15.36,9.32,10.79,7.83,,0.08,2.85,0.15,,,6.8,36.0,1.600539232,296.0,,,,,,18.1,0.285316,121.0,32.5,100.5,1.58818,,,,3.22604,11.2487,,10.5245,3.54433,1.3598,4.80839,,5.56739,,3.49584,,3.30937,0.49,2.70875,0.111867,,0.548465,0.088,0.042,,,,,
1304,1,MARR201,Sunetal./2008,T845/1,,,,,LA-ICP-MS,,,GL,-26.06,-13.85,50.82,1.29,15.93,8.58,11.5,7.62,,0.23,2.85,0.15,,,5.5,34.8,1.306445743,243.0,,,,,,17.4,2.28172,176.0,23.4,79.1,5.14103,,,,4.09722,11.3269,,8.98441,2.90555,1.12162,3.64269,,4.18787,,2.49578,,2.33104,0.35,2.05979,,,0.587471,0.309,0.12,,,,,
1305,1,MARR201,Sunetal./2008,840/1-2,,,,,LA-ICP-MS,,,GL,-26.06,-13.85,51.92,1.5,15.59,9.38,11.33,7.37,,0.14,2.32,0.13,,,4.7,38.6,1.567312187,294.0,,,,,,18.7,0.819149,151.0,31.8,103.6,2.52917,,,,3.90315,12.4297,,10.8484,3.62536,1.33968,4.72938,,5.4375,,3.34878,,3.19599,0.47,2.70491,,,0.681232,0.154,0.066,,,,,
1306,1,MARR201,Sunetal./2008,840/1-1,,,,,LA-ICP-MS,,,GL,-26.06,-13.85,51.32,1.2,15.43,8.77,12.19,7.96,,0.03,2.57,0.1,,,5.4,37.9,1.19587813,268.0,,,,,,16.3,0.188847,108.0,24.8,65.9,0.852409,,,,2.03796,7.36296,,7.3703,2.61823,1.04391,3.54471,,4.31537,,2.64555,,2.52797,0.38,1.88857,0.0623149,,0.424027,0.049,0.026,,,,,
1307,1,MARR201,ArevaloandMcDonough(2008),CON2802-027-002,,,,,ICP-MS,,,,-26.493,346.245,50.46,1.47,15.51,9.18,11.66,8.53,,0.07,2.53,0.12,,,,35.5,1.551903172,,369.0,,,,,,,112.0,29.6,85.6,1.3869,,,,2.87265,9.91591,1.68073,9.29251,3.13902,1.18971,4.25132,0.781056,5.06323,1.07268,3.30061,,3.22439,0.47,2.34875,0.102388,,0.543049,0.103,0.032,,,,,
1308,1,MARR201,ArevaloandMcDonough(2008),CON2802-027-005,,,,,ICP-MS,,,GL,-26.493,346.245,50.53,1.47,15.46,9.32,11.59,8.39,,0.07,2.58,0.11,,,,37.9,1.541146912,,355.0,,,,,,,111.0,33.6,94.4,1.35856,,,,2.87617,9.69569,1.64978,9.31151,3.17936,1.15941,4.58208,0.836392,5.4754,1.21476,3.59737,,3.4266,0.52,2.58623,0.106043,,0.506293,0.107,0.035,,,,,
1309,1,MARR201,ArevaloandMcDonough(2008),CON2802-027-006,,,,,ICP-MS,,,,-26.493,346.245,50.31,1.44,15.61,9.33,11.6,8.46,,0.08,2.54,0.14,,,,36.2,1.567412354,,362.0,,,,,,,110.0,30.9,88.3,1.38888,,,,2.85574,9.80956,1.69265,9.26212,3.13813,1.17849,4.46198,0.799317,5.26376,1.14474,3.45256,,3.26753,0.46,2.34587,0.107575,,0.53339,0.115,0.035,,,,,
